#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.96;0.42;100;0;0;0;0;0;0;0;0;0
1199.88;0.24;100;0;0;0;0;0;0;0;0;0
1799.86;0.09;100;0;0;0;0;0;0;0;0;0
