#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;78.73;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.64;78.61;0.14;PP/0,TA/0.09,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.6;76.82;0.26;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.89;76.8;0.31;PP/0.01,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.99;76.8;0.36;PP/0.01,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
299.97;76.8;0.39;PP/0.02,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
359.98;76.77;0.44;PP/0.02,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
419.84;76.41;0.48;PP/0.02,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.97;76.37;0.5;PP/0.02,TA/0.29,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
539.77;76.3;0.53;PP/0.03,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
599.93;76.3;0.56;PP/0.03,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
659.99;76.3;0.6;PP/0.03,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
719.8;76.3;0.63;PP/0.03,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
779.67;76.24;0.66;PP/0.04,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
839.96;76.01;0.68;PP/0.04,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
899.92;75.58;0.71;PP/0.04,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
959.73;75.48;0.75;PP/0.04,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1019.68;75.48;0.77;PP/0.05,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1079.84;75.48;0.81;PP/0.05,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1139.75;75.48;0.83;PP/0.05,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1199.71;75.48;0.85;PP/0.06,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1259.83;75.32;0.88;PP/0.06,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1319.97;74.82;0.91;PP/0.06,TA/0.39,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1379.61;74.62;0.93;PP/0.06,TA/0.4,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1439.94;74.49;0.95;PP/0.06,TA/0.4,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1499.66;74.44;0.98;PP/0.07,TA/0.4,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1559.86;74.26;1;PP/0.07,TA/0.41,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1619.97;74.14;1.02;PP/0.07,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1679.79;74.05;1.05;PP/0.07,TA/0.42,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1739.96;73.88;1.07;PP/0.08,TA/0.42,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1799.84;73.76;1.09;PP/0.08,TA/0.42,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
