#TimeStamp;DistanceTraveled
59.64;220.6
119.6;134.57
179.89;205.9
239.99;198.17
299.97;164.82
359.98;163.9
419.84;144.19
479.97;195.92
539.77;126.89
599.93;160.45
659.99;185.99
719.8;164.6
779.67;126.84
839.96;181.25
899.92;135.45
959.73;185.68
1019.68;201.78
1079.84;110.34
1139.75;195.36
1199.71;183.57
1259.83;190.69
1319.97;153.51
1379.61;146.32
1439.94;154.19
1499.66;163.28
1559.86;185.01
1619.97;201.98
1679.79;182.13
1739.96;187.04
1799.84;178.72
