#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;74.98;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.91;75.27;0.17;PP/0.01,TA/0.09,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.8;75.63;0.18;PP/0.01,TA/0.09,IS/0,PS/0,RB/0,OB/0.02,RP/0
179.85;75.63;0.26;PP/0.01,TA/0.14,IS/0,PS/0.04,RB/0,OB/0.02,RP/0
239.98;75.61;0.3;PP/0.01,TA/0.17,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
299.78;75.45;0.34;PP/0.01,TA/0.17,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
359.92;75.23;0.36;PP/0.02,TA/0.17,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
419.97;75.11;0.38;PP/0.02,TA/0.18,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
479.87;75.03;0.41;PP/0.02,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
539.89;75.03;0.43;PP/0.02,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
599.8;75.89;0.45;PP/0.02,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
659.97;75.48;0.46;PP/0.02,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
719.98;75.23;0.48;PP/0.02,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
779.96;75.19;0.49;PP/0.02,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
839.65;74.96;0.51;PP/0.02,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
899.82;74.75;0.54;PP/0.02,TA/0.21,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
959.84;74.53;0.57;PP/0.03,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1019.65;74.4;0.59;PP/0.03,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1079.99;74.36;0.63;PP/0.03,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1139.93;74.32;0.64;PP/0.03,TA/0.22,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1199.63;74.31;0.66;PP/0.03,TA/0.22,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1259.87;74.31;0.68;PP/0.03,TA/0.22,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1319.74;74.31;0.71;PP/0.03,TA/0.23,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1379.82;74.28;0.73;PP/0.03,TA/0.23,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1439.85;74.09;0.75;PP/0.03,TA/0.24,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1499.78;73.99;0.77;PP/0.03,TA/0.24,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1559.68;73.93;0.79;PP/0.03,TA/0.24,IS/0,PS/0.08,RB/0,OB/0.08,RP/0
1619.94;73.89;0.81;PP/0.04,TA/0.24,IS/0,PS/0.09,RB/0,OB/0.08,RP/0
1679.61;73.89;0.83;PP/0.04,TA/0.24,IS/0,PS/0.09,RB/0,OB/0.08,RP/0
1739.82;73.89;0.85;PP/0.04,TA/0.24,IS/0,PS/0.09,RB/0,OB/0.08,RP/0
1799.97;73.89;0.87;PP/0.04,TA/0.25,IS/0,PS/0.09,RB/0,OB/0.09,RP/0
