#TimeStamp;TripTime;Type
20;9;O
29;17;O
30;14;O
40;17;O
46;27;O
58;5;O
67;18;O
71;41;O
72;14;O
75;24;O
161;16;O
178;11;O
227;23;O
242;17;O
255;5;O
287;17;O
368;16;O
399;20;O
401;17;O
432;19;O
467;14;O
491;24;O
528;19;O
573;18;O
574;16;O
661;21;O
705;17;O
710;18;O
855;30;O
858;22;O
874;19;O
902;22;O
954;25;O
964;24;O
982;19;O
1067;17;O
1084;16;O
1134;22;O
1258;19;O
1264;15;O
1274;16;O
1280;17;O
1302;12;O
1320;5;O
1373;22;O
1374;12;O
1462;15;O
1473;23;O
1578;16;O
1613;18;O
1644;14;O
1671;15;O
1677;18;O
1707;23;O
1724;6;O
1747;10;O
1799;20;O
