#TimeStamp;TripTime;Type
33;15;O
39;11;O
47;25;O
58;15;O
65;14;O
75;24;O
117;10;O
133;11;O
140;13;O
178;17;O
182;12;O
220;22;O
226;19;O
232;30;O
243;16;O
292;19;O
297;16;O
338;28;O
339;22;O
345;14;O
348;32;O
410;25;O
435;31;O
448;26;O
458;13;O
469;18;O
471;28;O
521;26;O
529;18;O
547;22;O
558;28;O
562;25;O
600;18;O
649;19;O
668;19;O
688;13;O
714;25;O
718;14;O
726;30;O
747;22;O
752;13;O
794;22;O
797;17;O
814;24;O
815;17;O
863;30;O
871;32;O
876;22;O
884;10;O
897;21;O
922;26;O
948;11;O
970;22;O
997;16;O
1008;27;O
1028;22;O
1044;17;O
1065;20;O
1090;15;O
1091;20;O
1107;24;O
1134;22;O
1144;24;O
1148;7;O
1159;7;O
1215;27;O
1217;31;O
1227;19;O
1243;16;O
1257;15;O
1288;22;O
1289;11;O
1329;26;O
1338;24;O
1349;35;O
1372;9;O
1372;26;O
1388;25;O
1421;43;O
1429;26;O
1438;22;O
1441;16;O
1447;20;O
1461;28;O
1515;23;O
1530;26;O
1534;23;O
1549;30;O
1572;28;O
1574;33;O
1591;18;O
1615;18;O
1623;24;O
1625;30;O
1675;34;O
1687;20;O
1696;23;O
1697;21;O
1710;19;O
1740;12;O
1751;23;O
1776;12;O
