#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;100.3;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.88;100.84;0.08;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0,RP/0
119.69;100.4;0.13;PP/0,TA/0.08,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
179.94;99.26;0.17;PP/0,TA/0.11,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
239.65;99.03;0.19;PP/0.01,TA/0.11,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
299.91;98.87;0.21;PP/0.01,TA/0.11,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
359.6;98.7;0.24;PP/0.01,TA/0.12,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
419.71;98.56;0.26;PP/0.01,TA/0.12,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
479.6;98.42;0.29;PP/0.01,TA/0.14,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
539.88;98.3;0.31;PP/0.01,TA/0.14,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
599.98;98.13;0.34;PP/0.01,TA/0.14,IS/0,PS/0.05,RB/0,OB/0.03,RP/0
659.98;98;0.37;PP/0.02,TA/0.15,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
719.69;98;0.39;PP/0.02,TA/0.15,IS/0,PS/0.06,RB/0,OB/0.04,RP/0
779.82;97.83;0.42;PP/0.02,TA/0.16,IS/0,PS/0.06,RB/0,OB/0.04,RP/0
839.64;97.8;0.44;PP/0.02,TA/0.16,IS/0,PS/0.06,RB/0,OB/0.04,RP/0
899.99;97.8;0.47;PP/0.02,TA/0.17,IS/0,PS/0.06,RB/0,OB/0.04,RP/0
959.89;97.8;0.49;PP/0.02,TA/0.17,IS/0,PS/0.06,RB/0,OB/0.05,RP/0
1019.8;97.8;0.51;PP/0.02,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1079.78;97.77;0.54;PP/0.03,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1139.88;97.51;0.56;PP/0.03,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1199.79;97.49;0.58;PP/0.03,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1259.84;97.49;0.61;PP/0.03,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.06,RP/0
1319.58;97.49;0.63;PP/0.03,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.06,RP/0
1379.98;97.39;0.65;PP/0.04,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1440;97.23;0.68;PP/0.04,TA/0.22,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1499.78;97.13;0.71;PP/0.04,TA/0.22,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1559.63;97.09;0.73;PP/0.04,TA/0.23,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1619.82;96.95;0.75;PP/0.04,TA/0.23,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1679.94;96.85;0.79;PP/0.05,TA/0.24,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1739.7;96.79;0.81;PP/0.05,TA/0.24,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1799.74;96.79;0.83;PP/0.05,TA/0.25,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
