#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;79.97;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.86;83.86;1.08;PP/0.03,TA/0.86,IS/0,PS/0.46,RB/0,OB/0.03,RP/0
119.85;83.93;1.49;PP/0.04,TA/1.22,IS/0,PS/0.78,RB/0,OB/0.03,RP/0
179.84;84.51;1.76;PP/0.05,TA/1.43,IS/0,PS/0.81,RB/0,OB/0.04,RP/0
239.96;84.51;1.95;PP/0.06,TA/1.57,IS/0,PS/0.83,RB/0,OB/0.05,RP/0
299.99;85.22;2.11;PP/0.06,TA/1.67,IS/0,PS/0.85,RB/0,OB/0.05,RP/0
359.75;85.57;2.28;PP/0.08,TA/1.78,IS/0,PS/0.87,RB/0,OB/0.06,RP/0
419.97;85.57;2.38;PP/0.09,TA/1.84,IS/0,PS/0.9,RB/0,OB/0.07,RP/0
479.84;85.57;2.51;PP/0.09,TA/1.92,IS/0,PS/0.93,RB/0,OB/0.07,RP/0
539.92;85.57;2.6;PP/0.1,TA/1.96,IS/0,PS/0.94,RB/0,OB/0.08,RP/0
599.63;85.58;2.77;PP/0.11,TA/2.06,IS/0,PS/0.97,RB/0,OB/0.08,RP/0
659.89;86.65;2.89;PP/0.12,TA/2.13,IS/0,PS/0.99,RB/0,OB/0.09,RP/0
719.68;87.11;2.99;PP/0.13,TA/2.18,IS/0,PS/1.01,RB/0,OB/0.1,RP/0
779.99;86.19;3.13;PP/0.13,TA/2.29,IS/0,PS/1.03,RB/0,OB/0.1,RP/0
839.97;86.12;3.23;PP/0.14,TA/2.35,IS/0,PS/1.04,RB/0,OB/0.11,RP/0
899.77;86.15;3.33;PP/0.15,TA/2.39,IS/0,PS/1.07,RB/0.01,OB/0.11,RP/0
959.62;87.32;3.42;PP/0.16,TA/2.43,IS/0,PS/1.08,RB/0.01,OB/0.12,RP/0
1019.85;88.18;3.49;PP/0.16,TA/2.45,IS/0,PS/1.09,RB/0.01,OB/0.13,RP/0
1079.85;88.47;3.55;PP/0.17,TA/2.47,IS/0,PS/1.1,RB/0.01,OB/0.13,RP/0
1139.9;88.47;3.65;PP/0.18,TA/2.52,IS/0,PS/1.12,RB/0.01,OB/0.14,RP/0
1199.86;88.47;3.74;PP/0.19,TA/2.57,IS/0,PS/1.14,RB/0.01,OB/0.15,RP/0
1259.88;88.47;3.85;PP/0.2,TA/2.63,IS/0,PS/1.16,RB/0.01,OB/0.15,RP/0
1319.83;89.05;3.93;PP/0.2,TA/2.66,IS/0,PS/1.17,RB/0.01,OB/0.16,RP/0
1379.6;89.05;4.04;PP/0.21,TA/2.71,IS/0,PS/1.19,RB/0.01,OB/0.16,RP/0
1439.94;89.75;4.14;PP/0.22,TA/2.75,IS/0,PS/1.22,RB/0.01,OB/0.17,RP/0
1499.83;89.5;4.21;PP/0.24,TA/2.77,IS/0,PS/1.23,RB/0.01,OB/0.18,RP/0
1559.85;89.5;4.33;PP/0.24,TA/2.85,IS/0,PS/1.24,RB/0.01,OB/0.18,RP/0
1620;89.5;4.44;PP/0.25,TA/2.9,IS/0,PS/1.26,RB/0.01,OB/0.19,RP/0
1679.61;89.85;4.53;PP/0.26,TA/2.94,IS/0,PS/1.29,RB/0.01,OB/0.2,RP/0
1739.86;89.84;4.63;PP/0.28,TA/2.97,IS/0,PS/1.3,RB/0.01,OB/0.2,RP/0
1799.96;91.41;4.72;PP/0.29,TA/3.01,IS/0,PS/1.33,RB/0.01,OB/0.21,RP/0
