#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.86;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.85;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
179.84;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
239.96;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
299.99;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
359.75;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
419.97;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
479.84;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
539.92;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
599.63;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
659.89;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
719.68;10;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
779.99;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
839.97;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
899.77;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
959.62;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1019.85;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1079.85;9;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1139.9;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1199.86;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1259.88;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1319.83;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1379.6;6;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1439.94;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1499.83;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1559.85;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1620;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1679.61;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1739.86;4;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1799.96;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
