#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
50.15;2;50.15;50.15;-9665.93
54.03;2;54.03;54.03;-9772.16
56.45;0;56.45;56.45;-9037.41
58.32;2;58.32;8.1;-10014.77
60.42;0;60.42;60.42;-9158.19
62.53;2;62.53;12.31;-9962.4
64.69;0;64.69;14.47;-10291.41
66.58;2;66.58;12.31;-10209.4
68.58;0;68.58;11.89;-11569.4
69.44;1;69.44;69.44;-9562.85
73.83;1;73.83;73.83;-9560.2
74.62;2;74.62;16.21;-10975.04
77.92;1;77.92;11.15;-10350.73
82.04;1;82.04;12.55;-10798.1
84.77;2;84.77;84.77;-9601.47
86.12;1;86.12;12.21;-11069.65
97.47;1;97.47;97.47;-9570.8
98.14;0;98.14;98.14;-9203.32
102.51;0;102.51;33.69;-9741.01
108.88;2;22.56;22.18;-10682.51
110.8;0;110.8;13.29;-10442.62
113.89;1;39.99;31.81;-11858.32
121.97;1;121.97;24.45;-11086.91
125.78;1;125.78;28.26;-10379.4
129.81;1;18.93;15.84;-10575.49
130.63;0;130.63;130.63;-9213.17
133.85;1;133.85;11.81;-11400.17
135.44;2;135.44;50.63;-11194.12
137.89;1;35.06;11.81;-11680.3
138.93;0;138.93;28.05;-10315.91
139.5;2;139.5;139.5;-9665.58
143.35;0;143.35;13.22;-10527.93
161.41;1;161.41;161.41;-9524.03
165.89;1;165.89;31.72;-12508.67
169.92;1;169.92;8.44;-11079.25
174.51;1;174.51;13.03;-11887.8
174.83;2;174.83;174.83;-9655.68
178.52;1;178.52;12.59;-12237.68
182.58;0;182.58;79.74;-9760.78
182.88;1;182.88;12.76;-12246.82
183.2;2;183.2;12.66;-10277.47
187.48;2;187.48;12.46;-10391.89
190.58;0;190.58;47.07;-10000.62
191.79;2;191.79;8.34;-10876.22
199.27;0;199.27;60.19;-10565.63
203.71;0;37.77;29.16;-10293.7
207.92;0;68.83;25.08;-10987.57
209;2;111.48;69.15;-9755.27
212.18;0;212.18;21.28;-11214.96
216.13;0;216.13;16.79;-11748.65
220.65;0;220.65;16.89;-12111.97
224.72;0;224.72;16.76;-12397.83
228.13;1;228.13;141.81;-9895.09
229.34;2;131.83;21.38;-10254.8
233.69;2;233.69;24.45;-10414.99
236.43;1;236.43;57.6;-10089.63
240;0;240;240;-8659.84
243.85;0;243.85;27.43;-10640.33
249.11;1;249.11;28.27;-9881.41
252.23;0;252.23;15.51;-10076.03
253.32;1;253.32;25.02;-10205.25
256.61;0;256.61;16.56;-10791.8
257.63;1;58.29;20.91;-11731.16
260.31;2;260.31;68.4;-11785.72
268.72;2;268.72;34.83;-10951.4
270.04;1;9.69;9.3;-10626.8
272.82;2;272.82;16.12;-9731.02
277.04;2;19.2;16.68;-9030.64
278.09;1;278.09;95.07;-10991.77
281.61;2;281.61;12.85;-10161
285.77;2;285.77;12.88;-10437.58
293.67;0;293.67;228.89;-10434.31
293.67;2;20.78;16.36;-10367.81
298.27;2;298.27;16.61;-11407.74
301.95;0;81.11;16.13;-12162.28
309.05;2;309.05;309.05;-9509.9
317.39;2;155.91;23.47;-10781.27
329.8;2;207.76;20.43;-9527.8
333.65;2;283.43;24.28;-9161.98
337.88;2;101.16;20.45;-9582.81
343.94;0;200.43;119.01;-9821.41
343.98;1;343.98;343.98;-9319
347.98;0;94.4;91.28;-9590.2
355.86;0;291.08;53.52;-10396.13
370.7;1;370.7;370.7;-9033.38
371.82;0;371.82;371.82;-8967.5
375.16;1;375.16;121.59;-10190.41
379.63;1;379.63;35.61;-9676.73
379.78;2;379.78;243.98;-9518.94
380.03;0;170.78;32;-10214.06
383.74;1;383.74;12.76;-10088.36
383.95;2;150.07;85.61;-11343.79
384.03;0;13.05;12.63;-10686.62
387.89;1;151.17;16.9;-10142.99
400;2;400;24.6;-10138.47
404.35;2;404.35;24.37;-10450.39
408.47;1;408.47;408.47;-9253.66
408.47;2;408.47;24.44;-10514.06
412.59;2;412.59;12.43;-10709.58
416.72;2;208.76;12.29;-11088.67
421.09;2;421.09;12.5;-11218.73
425.53;2;287.32;12.86;-11464.29
429.79;2;127.45;12.86;-11502.87
433.88;2;433.88;12.74;-11612.17
437.96;2;169.2;12.38;-11753.79
438.95;0;268.83;94.97;-11536.88
443.7;0;443.7;443.7;-8946.14
452.04;0;43.44;13.93;-10064.9
456.46;0;216.41;17.17;-10149.31
457.93;2;457.93;457.93;-9296.59
459.05;1;115.07;75.26;-9684.93
460.88;0;299.4;17.13;-10718.6
461.68;2;461.68;127.75;-10400.07
463.43;1;24.14;11.27;-9904.85
465.36;0;60.93;13.19;-11011.63
465.85;2;465.85;31.9;-11269.63
469.61;0;175.69;13.02;-11112.48
474.1;2;57.17;21.93;-10954.77
476.61;0;476.61;92.44;-9752.32
478.34;2;94.56;20.35;-11665.14
484.65;0;484.65;19.23;-10160.33
485.61;1;485.61;485.61;-8993.82
