#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;200;0;0;0;0;0;0.26
59.73;0;200;0;55.02;0;59.73;0;0.28
119.97;0;200;0;100.36;0;116.58;0;0.29
179.98;0;200;0;131.83;0;169.87;0;0.31
239.72;0;200;0;146.46;0;215.89;0;0.26
299.98;0;200;0;176.12;0;265.54;0;0.28
359.95;0;200;0;190.92;0;324.16;0;0.29
419.96;0;200;0;207.3;0;361.68;0;0.28
479.85;0;200;0;206.71;0;381.41;0;0.34
539.99;0;200;0;214.34;0;414.83;0;0.36
599.59;0;200;0;222.86;0;429.95;0;0.33
660;0;200;0;250.6;0;509.18;0;0.31
719.77;0;200;0;258.73;0;536.5;0;0.31
779.91;0;200;0;288.97;0;583.45;0;0.33
839.89;200;200;0;293.93;0;635.11;0;0.39
899.86;200;200;0;291.49;0;694.77;0;0.4
959.88;200;200;0;299.02;0;725.75;0;0.39
1019.77;200;200;0;286.45;0;703.57;0;0.49
1079.99;200;200;0;308.01;0;757.68;0;0.44
1139.94;200;200;0;344.48;0;818.09;0;0.47
1199.9;200;200;0;330.81;0;796.23;0;0.56
1259.68;200;200;0;359.78;0;785.4;0;0.6
1319.87;200;200;0;390.3;0;740.67;0;0.56
1379.76;200;200;0;360.49;0;771.49;0;0.62
1439.96;200;200;0;389.62;0;868.14;0;0.59
1499.97;200;200;0;380.35;0;949.81;0;0.64
1559.97;200;200;0;399.88;0;949.05;0;0.57
1619.73;200;197;0;391.34;0;905.96;0;0.62
1679.98;200;190;0;367.35;0;1074.73;0;0.57
1739.89;200;176;0;329.57;0;1171.33;0;0.62
1799.76;200;158;0;348.64;0;1228.86;0;0.62
