#TimeStamp;DistanceTraveled
59.86;173.1
119.69;96.79
179.96;108.78
239.81;140.51
299.75;174.26
359.86;126.53
419.7;160.14
479.83;116.28
539.64;95.8
599.99;153
659.74;163.54
719.87;141.69
779.92;134.83
839.86;160.34
899.88;191.59
959.99;138.83
1019.85;154.83
1079.73;147.72
1139.87;157.67
1199.93;171.67
1259.78;189.86
1319.59;189.86
1379.93;149.57
1439.93;226.3
1499.74;214.37
1560;155.09
1619.95;232.69
1679.84;156.03
1740;180.59
1799.74;185.98
