#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.37
59.97;200;200;0;55.32;0;59.97;0;0.38
119.99;200;200;0;80.87;0;113;0;0.28
179.98;200;200;0;120.66;0;165.49;0;0.28
239.7;200;200;0;138.85;0;214.31;0;0.33
299.87;200;200;0;147.52;0;224.9;0;0.35
359.86;200;200;0;180.97;0;305.33;0;0.45
419.92;200;200;0;201.64;0;314.96;0;0.35
479.97;200;200;0;195.33;0;405.04;0;0.43
540;200;200;0;203.76;0;420.18;0;0.51
599.92;200;200;0;218.78;0;437.59;0;0.5
659.84;200;200;0;227.69;0;491.84;0;0.62
719.82;200;200;0;270.03;0;557.41;0;0.53
779.92;200;200;0;324.1;0;631.96;0;0.46
839.98;200;200;0;310.75;0;663.64;0;0.51
899.96;200;200;0;321.97;0;673.92;0;0.44
960;200;200;0;346.57;0;738.05;0;0.52
1019.8;200;200;0;325.02;0;723.83;0;0.57
1079.92;200;200;0;355.41;0;823.38;0;0.55
1139.73;200;200;0;340.53;0;786.05;0;0.62
1199.97;200;200;0;371.36;0;859.98;0;0.62
1259.59;200;200;0;418.99;0;865.78;0;0.65
1319.83;200;186;0;389.5;0;943.09;0;0.67
1379.66;200;165;0;438.7;0;1092.8;0;0.6
1439.87;200;155;0;442.63;0;1131.4;0;0.6
1499.85;200;140;0;425.13;0;1149.69;0;0.65
1559.99;200;132;0;463.85;0;1140.11;0;0.71
1619.8;200;122;0;437.32;0;1262.42;0;0.61
1679.83;200;113;0;470.04;0;1351.54;0;0.62
1739.6;200;108;0;500.14;0;1451.81;0;0.6
1799.88;200;92;0;452.62;0;1374.62;0;0.66
