#TimeStamp;TripTime;Type
40;12;O
45;14;O
53;33;O
55;30;O
63;17;O
64;9;O
115;13;O
163;18;O
167;26;O
178;17;O
185;17;O
192;19;O
228;26;O
248;17;O
265;22;O
270;27;O
332;18;O
339;22;O
375;23;O
384;35;O
402;16;O
413;31;O
417;28;O
458;15;O
459;25;O
477;15;O
490;24;O
510;17;O
535;21;O
563;21;O
576;18;O
597;14;O
626;15;O
637;21;O
659;16;O
667;18;O
676;7;O
747;23;O
761;7;O
776;24;O
777;20;O
784;28;O
824;31;O
839;26;O
843;20;O
867;23;O
884;22;O
914;14;O
925;11;O
928;18;O
945;24;O
970;22;O
970;12;O
997;10;O
1020;17;O
1032;19;O
1034;15;O
1048;20;O
1089;18;O
1118;19;O
1124;23;O
1135;14;O
1149;26;O
1157;13;O
1161;18;O
1212;26;O
1217;15;O
1237;21;O
1254;30;O
1279;33;O
1299;22;O
1310;30;O
1332;21;O
1348;18;O
1396;23;O
1399;21;O
1433;22;O
1450;25;O
1453;29;O
1466;43;O
1481;14;O
1514;14;O
1521;16;O
1527;26;O
1566;31;O
1567;17;O
1587;17;O
1595;26;O
1609;26;O
1611;11;O
1645;14;O
1652;20;O
1661;21;O
1677;23;O
1697;25;O
1705;18;O
1738;19;O
1746;21;O
1771;50;O
1772;18;O
1779;27;O
1782;22;O
