#TimeStamp;TripTime;Type
42;17;O
49;26;O
55;31;O
56;24;O
62;14;O
63;19;O
160;20;O
163;24;O
178;14;O
185;36;O
207;21;O
217;22;O
250;10;O
276;14;O
286;17;O
315;22;O
322;12;O
348;15;O
357;20;O
371;20;O
381;15;O
389;15;O
422;16;O
425;22;O
469;19;O
489;23;O
490;15;O
509;7;O
521;23;O
536;21;O
585;25;O
600;28;O
604;12;O
605;27;O
618;31;O
631;18;O
675;13;O
680;18;O
704;14;O
705;43;O
733;16;O
744;17;O
773;29;O
783;26;O
786;33;O
807;28;O
834;13;O
854;18;O
868;17;O
885;26;O
889;17;O
901;26;O
937;15;O
943;25;O
960;15;O
983;23;O
986;15;O
1010;13;O
1016;16;O
1023;22;O
1047;21;O
1060;19;O
1079;20;O
1086;23;O
1093;22;O
1130;22;O
1134;18;O
1143;25;O
1149;13;O
1196;13;O
1223;18;O
1237;24;O
1252;30;O
1253;14;O
1273;34;O
1292;23;O
1311;17;O
1324;20;O
1325;17;O
1374;30;O
1378;18;O
1387;20;O
1399;26;O
1405;22;O
1424;30;O
1459;31;O
1470;23;O
1480;33;O
1511;16;O
1516;18;O
1518;20;O
1548;22;O
1559;21;O
1579;23;O
1584;7;O
1609;21;O
1646;16;O
1661;22;O
1664;24;O
1677;20;O
1690;19;O
1711;19;O
1727;29;O
1737;26;O
1760;18;O
1761;29;O
1784;21;O
1792;22;O
