#TimeStamp;DistanceTraveled
59.78;228.14
119.86;57.96
179.74;192.06
239.68;118.94
299.65;111.87
359.96;186.81
419.87;146.25
479.82;150.99
539.92;156.15
599.62;202.54
659.71;183.25
719.78;200.59
779.68;215.79
839.76;171.7
899.95;175.74
959.84;157.49
1019.9;206.9
1079.66;214.13
1139.93;178.57
1199.98;154.04
1259.86;238.87
1319.99;167.04
1379.71;226.49
1439.91;193.17
1499.96;191.94
1559.78;193.58
1619.86;136.26
1679.9;220.65
1739.75;210.45
1799.94;162.16
