#TimeStamp;TripTime;Type
38;25;O
49;28;O
53;21;O
57;10;O
66;16;O
73;13;O
106;18;O
133;21;O
149;27;O
175;15;O
179;24;O
189;24;O
192;23;O
217;22;O
243;23;O
255;14;O
286;19;O
301;32;O
306;20;O
334;13;O
337;16;O
354;28;O
389;26;O
394;17;O
406;21;O
414;16;O
447;22;O
453;14;O
475;17;O
499;34;O
516;23;O
536;23;O
537;23;O
549;7;O
558;24;O
591;22;O
633;26;O
651;17;O
655;27;O
662;25;O
685;19;O
686;24;O
734;14;O
739;14;O
744;18;O
775;26;O
787;14;O
811;7;O
834;20;O
834;25;O
854;20;O
857;22;O
885;16;O
920;14;O
938;23;O
938;30;O
963;27;O
976;27;O
987;28;O
1007;27;O
1019;19;O
1047;24;O
1073;16;O
1084;12;O
1117;33;O
1123;12;O
1133;16;O
1146;14;O
1156;20;O
1193;23;O
1206;25;O
1219;12;O
1241;20;O
1260;22;O
1267;22;O
1285;15;O
1290;21;O
1298;13;O
1326;15;O
1329;14;O
1344;19;O
1354;11;O
1362;27;O
1382;23;O
1401;23;O
1406;30;O
1412;7;O
1428;7;O
1441;24;O
1460;9;O
1496;20;O
1523;24;O
1535;18;O
1539;12;O
1555;18;O
1574;25;O
1593;17;O
1616;18;O
1621;21;O
1639;21;O
1641;23;O
1652;21;O
1666;19;O
1718;39;O
1740;36;O
1742;22;O
1747;29;O
1764;10;O
1796;21;O
