#TimeStamp;DistanceTraveled
59.81;214.59
119.85;115.05
179.97;148.13
239.64;131.09
299.71;109.88
359.98;124.19
419.92;146.59
479.92;159.23
539.98;104.48
600;131.76
659.89;181.7
719.65;94.93
779.92;139.86
839.97;188.89
899.94;142.46
959.93;138.64
1019.82;170.44
1079.76;197.18
1139.99;118.09
1199.72;180.85
1259.62;128.15
1319.91;170.84
1379.98;210.05
1439.6;222.1
1499.96;215.95
1559.99;191.39
1619.65;211.06
1680;221.35
1739.79;139.22
1799.89;237.47
