Tag;Instance;Setting;Config;Seed;Timestamp
1, 0.23714285714285716, 1.0, 0.118, 0.49, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162052
1, 0.23714285714285716, 1.0, 0.118, 0.49, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162054
1, 0.23714285714285716, 1.0, 0.118, 0.49, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162056
1, 0.23714285714285716, 1.0, 0.118, 0.49, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162058
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162059
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162101
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162103
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162104
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162106
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162107
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162109
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162111
1, 0.4642857142857143, 1.0, 0.159, 0.343, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162112
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162114
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162116
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162118
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162119
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162121
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162122
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162125
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162127
1, 0.6914285714285715, 1.0, 0.182, 0.262, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162129
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162131
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162132
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162134
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162136
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162137
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162139
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162141
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162143
1, 0.9185714285714286, 1.0, 0.196, 0.214, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162144
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162146
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162148
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162149
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162151
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162152
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162154
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162156
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162157
1, 1, 1, 0.2, 0.2, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162159
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162201
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162203
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162204
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162206
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162208
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162209
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162211
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162213
1, 1.1457142857142857, 1.0, 0.205, 0.181, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162215
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162217
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162219
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162221
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162222
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162224
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162226
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162229
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162230
1, 1.372857142857143, 1.0, 0.214, 0.152, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162232
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162234
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162236
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162238
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162240
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162241
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162243
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;1;20240621-162245
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;2;20240621-162246
1, 1.6, 1.0, 0.216, 0.143, 1.0;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xinst;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xsett;..\..\..\..\Material\Instances\01.Weighted30min Demand Gall\Dr\Weighted2.xconf;3;20240621-162248
