# W2 W3 ItemPileOneAvg OrdersHandled DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg 
0.01 1 7.192131763099506 474 5074.534294570534 316 101.94339233643329 493.4668191121568 4.694231097456904
0.51 1.5 7.793168880455408 507 5005.826525979526 306 92.23482729446417 475.34612912412524 5.146110056925996
1.01 2 7.3971690337914255 467 5050.000387392999 303 101.7241970139026 468.2982377648058 4.775161481992601
1.51 2.5 7.323021885521886 478 5145.078452441655 313 90.53690779535322 464.5646922571635 4.732638888888889
2.01 3 8.407822053552604 517 5004.564157343487 294 97.35758012122167 463.4559010998025 5.474088129875606
2.51 3.5 8.062662919517757 492 5023.32028993549 296 97.64718640958647 462.52594564423083 5.125814597588791
3.01 4 7.472667855020796 484 5098.841760192973 306 97.83366592340654 455.4200783772839 4.84194890077243
3.51 4.5 7.495791245791246 491 5126.953174731586 309 99.13512761970269 464.39284878794723 4.88794191919192
4.01 5 7.020168067226891 474 5159.033842134873 317 88.32404138943359 444.5922461036863 4.602521008403362
0.23714285714285716 1 7.363636363636363 476 5036.80623175303 306 100.78587158946799 440.3916036197964 4.808080808080808
0.7371428571428571 1.5 7.404878275846019 479 4982.698322543939 307 98.33477855990249 469.9209980369097 4.851231206069916
1.237142857142857 2 7.136957813428402 467 5189.718518724841 315 97.35316519311291 478.03076677931494 4.629530600118835
1.737142857142857 2.5 7.770833333333333 496 5006.003343769108 303 94.19514393531972 474.87136783498624 5.055871212121212
2.237142857142857 3 7.7637463343108495 491 5096.959653889391 297 98.6598234395591 441.4320678900265 5.114960084718149
2.737142857142857 3.5 7.563112745098039 482 5120.887749856305 307 98.74915018836668 454.1689802873995 4.82781862745098
3.237142857142857 4 7.561669829222011 483 4962.301659104928 309 99.07723712979997 434.2174899646946 4.909867172675522
3.737142857142857 4.5 8.038123167155424 513 4983.304659574435 298 92.12201966659954 437.1616649725099 5.289345063538612
4.237142857142857 5 7.604166666666667 474 4975.058059865114 300 96.82018355429139 465.5446634568045 4.891098484848484
0.4642857142857143 1 7.4099264705882355 480 4990.291655095807 310 96.75519595736479 435.6700152315138 4.797794117647058
0.9642857142857143 1.5 7.769175627240142 490 4982.5762446052995 298 91.33204599968262 471.9634993089101 5.133870967741935
1.4642857142857144 2 7.610294117647059 480 4973.078542946863 306 94.8135464905143 479.7555130996185 4.85171568627451
1.9642857142857144 2.5 7.444256756756757 483 4940.79150431993 312 92.58519538705683 481.3092188044916 4.822916666666667
2.4642857142857144 3 7.024275008145975 457 5203.531386297368 306 99.93346666095088 484.56377820814095 4.668583366875587
2.9642857142857144 3.5 6.83354506580313 453 5186.7655388874455 317 101.39530632555315 453.8125610989828 4.4457259102420394
3.4642857142857144 4 6.722366522366522 455 5271.463971735906 318 97.01332437343216 445.17656617723196 4.430303030303031
3.9642857142857144 4.5 8.29705459770115 508 5036.740371845292 289 96.7949157543018 443.01433437716065 5.479166666666667
4.464285714285714 5 7.794845001741554 471 4991.025335909639 294 94.42041675417771 474.0209394046476 5.001393242772553
0.6914285714285715 1 7.613131313131312 473 4947.943673638717 294 94.96317556352855 471.3242850238927 4.942424242424242
1.1914285714285715 1.5 7.683035714285714 503 5120.571799891892 308 98.94912705482236 446.4667345098512 5.034866522366522
1.6914285714285715 2 7.78689468211527 495 4987.08066822573 304 94.914753894439 477.25502936509884 4.994002525252525
2.1914285714285713 2.5 7.66468253968254 485 5026.01538969319 303 93.37903723302769 482.31707213843094 5.0055555555555555
2.6914285714285713 3 7.760416666666667 488 4978.322629897721 296 101.99487531825918 473.30516896992117 5.039141414141414
3.1914285714285713 3.5 7.5164452877925365 469 5030.432594165195 299 92.45258184619048 467.1904644212519 4.88741302972802
3.6914285714285713 4 7.718444250702316 481 4910.473245490126 303 96.78061310826405 485.61056821887655 4.9906519422648445
4.191428571428571 4.5 7.374257278669043 487 5004.012362457763 305 83.03660644211303 460.33904604421457 4.935624628639334
4.691428571428571 5 7.847619047619048 487 5167.3530202571355 303 90.46308027356203 474.92394719765565 5.010966810966811
0.9185714285714286 1 7.227272727272727 473 5176.040344711651 311 96.94372710405746 460.44871944579165 4.683303624480095
1.4185714285714286 1.5 7.9363636363636365 495 4950.341354938264 299 89.57884854182812 463.41420348558216 5.248268398268398
1.9185714285714286 2 6.576568547156782 441 5263.975140875433 318 106.59754027463863 459.6034083757058 4.256596168360875
2.4185714285714286 2.5 7.20702119231531 477 5232.674540420267 317 90.43425449436182 471.83323433258755 4.6430481283422465
2.9185714285714286 3 7.32046568627451 477 5044.242204853056 304 93.37508155585145 421.07321837937525 4.942777514231499
3.4185714285714286 3.5 7.680147058823529 481 4958.037446489191 301 94.29219870112762 467.6854850664534 4.918504901960785
3.9185714285714286 4 7.871717171717172 490 4851.189845376412 299 94.0790321570562 461.31069696370315 5.126262626262626
4.418571428571429 4.5 7.239180672268907 483 5113.40363628634 308 92.68715373092289 453.7694561594508 4.80609243697479
4.918571428571429 5 7.739440778755295 481 5110.1495239917 298 97.16364707316504 452.5431011393548 5.009490061909417
1 1 7.4526183493925435 477 5050.90782316703 308 96.5041332903592 470.2086451130338 4.834082763115021
1.5 1.5 6.782590612002376 456 5262.745334359687 317 92.6227158010146 449.40488904933386 4.478185213479331
2 2 7.826164874551971 483 4909.882077938691 301 93.28516661728732 444.3801866785098 5.02873357228196
2.5 2.5 7.509045815295816 477 5096.731062802601 311 97.72916636845726 459.4102549332738 4.788943001443002
3 3 7.9797385620915025 507 4991.551924467918 299 85.70818941631683 458.92450332447135 5.209803921568628
3.5 3.5 7.973454301075269 484 5017.081731165967 296 91.9682034476731 469.00972590060377 5.09744623655914
4 4 7.856835637480799 493 5103.45908312539 299 96.14491971434799 438.68114262249213 5.114285714285715
4.5 4.5 7.197207093981287 472 5133.444887402411 306 81.9500377550182 442.0732743365507 4.798026346413444
5 5 6.883838383838383 448 5219.707131608403 307 98.6289593955355 471.9262638643867 4.475044563279858
1.1457142857142857 1 6.484271284271284 442 5334.315606331143 318 100.2548891794564 456.23279404934675 4.3053391053391055
1.6457142857142857 1.5 7.339051226551227 479 5212.369448040894 309 98.54877811644205 480.8496709195 4.804834054834054
2.145714285714286 2 7.118798276886512 453 5185.580009413566 307 105.31661738743945 494.6991319622948 4.575126262626263
2.645714285714286 2.5 7.307598039215686 463 5222.994464638062 305 104.38964799129609 496.26143307193604 4.740196078431373
3.145714285714286 3 7.517581588379552 483 5060.573036898349 302 98.255791961523 459.7749478631677 5.010450858328617
3.645714285714286 3.5 7.0684357809595 450 5049.458427780085 306 87.68949408290901 464.98778719542514 4.595921261955418
4.145714285714286 4 7.030303030303031 460 5206.907282848722 314 94.16119696874492 479.6055675785464 4.556446821152703
4.645714285714286 4.5 7.129649435531789 459 5134.8998593128745 301 90.81056088402978 463.79596199550923 4.756446821152704
5.145714285714286 5 7.58080808080808 472 5236.867418893594 305 100.80435151626423 464.23564317012654 4.856709956709957
1.372857142857143 1 7.273110612769057 467 5169.823333300846 304 98.78188663792402 473.927863687869 4.770772238514174
1.872857142857143 1.5 7.653008380771663 490 4954.731269468244 302 94.93505213835893 454.0375898716458 5.082779886148008
2.3728571428571428 2 7.273593073593074 469 5231.505226644104 312 98.65803444003578 474.8289378813827 4.655411255411255
2.8728571428571428 2.5 7.544335637480799 476 5012.116317213329 300 91.28721934216651 453.2704532721104 4.889468125960062
3.3728571428571428 3 8.315086347344412 513 4825.802180417846 291 85.06977044117882 448.7579107798868 5.4046920821114375
3.8728571428571428 3.5 7.827651515151516 490 5032.473813496061 307 88.91191406360038 452.64524396238676 5.008838383838384
4.372857142857143 4 7.720430107526881 473 4886.54137137852 292 95.07024338411655 468.01474425753287 4.993483219289671
4.872857142857143 4.5 7.558742668621701 480 5021.92679656439 298 84.29163995520403 475.213371762819 5.013074291300097
5.372857142857143 5 7.863153594771241 480 5152.33402597954 297 91.81515806793962 479.91989825009273 5.010253267973856
1.6 1 7.717261904761905 489 5002.119273501744 305 87.74704122553445 496.02241598569907 4.95625
2.1 1.5 7.600877728901923 474 4945.278320461482 297 100.91896237534246 509.03454042964773 4.94117587161942
2.6 2 7.318627450980393 461 5036.979797974637 309 99.45540909387978 474.97024058836047 4.625
3.1 2.5 7.680570409982174 478 5017.241679399889 305 89.15814388597151 478.04917437751726 4.960011883541295
3.6 3 7.609681372549019 488 4912.307857207523 305 93.2641458783292 491.1410210222406 4.981004901960785
4.1 3.5 6.978956228956228 465 5138.853388115001 324 95.51644641383922 490.58058987217026 4.4503367003367
4.6 4 8.103553921568627 492 5032.525144844592 296 93.0074620915536 467.5865611806761 5.15718954248366
5.1 4.5 7.914428919172752 506 4990.439015190143 303 82.49867258074518 460.25430303367915 5.1917850229045674
5.6 5 7.537247474747475 489 5009.296721038695 308 89.64036157397737 438.1802167497743 4.875631313131313
