# ItemPileOneAvg DistanceTraveled OrdersHandled OrderTurnoverTimeAvg ItemThroughputRateScore OrderThroughputRate 
7.192131763099506 5074.534294570534 474 493.4668191121568 0.5766905898432647 948 
7.793168880455408 5005.826525979526 507 475.34612912412524 0.6061037226587234 1014 
7.3971690337914255 5050.000387392999 467 468.2982377648058 0.5732571483419244 934 
7.323021885521886 5145.078452441655 478 464.5646922571635 0.585516012938672 956 
8.407822053552604 5004.564157343487 517 463.4559010998025 0.623024513246293 1034 
8.062662919517757 5023.32028993549 492 462.52594564423083 0.6095852863408094 984 
7.472667855020796 5098.841760192973 484 455.4200783772839 0.5910830654149055 968 
7.495791245791246 5126.953174731586 491 464.39284878794723 0.5965044529066655 982 
7.020168067226891 5159.033842134873 474 444.5922461036863 0.5744475073519658 948 
7.363636363636363 5036.80623175303 476 440.3916036197964 0.5773855819768401 952 
7.404878275846019 4982.698322543939 479 469.9209980369097 0.5787608377273733 958 
7.136957813428402 5189.718518724841 467 478.03076677931494 0.5714301175315203 934 
7.770833333333333 5006.003343769108 496 474.87136783498624 0.6014746674895037 992 
7.7637463343108495 5096.959653889391 491 441.4320678900265 0.5880889895769633 982 
7.563112745098039 5120.887749856305 482 454.1689802873995 0.5969570004142943 964 
7.561669829222011 4962.301659104928 483 434.2174899646946 0.5882667023209137 966 
8.038123167155424 4983.304659574435 513 437.1616649725099 0.6136345650746028 1026 
7.604166666666667 4975.058059865114 474 465.5446634568045 0.5825262399708324 948 
7.4099264705882355 4990.291655095807 480 435.6700152315138 0.5866524777349084 960 
7.769175627240142 4982.5762446052995 490 471.9634993089101 0.5864849717591103 980 
7.610294117647059 4973.078542946863 480 479.7555130996185 0.595142562622205 960 
7.444256756756757 4940.79150431993 483 481.3092188044916 0.5904356690104948 966 
7.024275008145975 5203.531386297368 457 484.56377820814095 0.5458227049325286 914 
6.83354506580313 5186.7655388874455 453 453.8125610989828 0.5540175789607573 906 
6.722366522366522 5271.463971735906 455 445.17656617723196 0.550669105967246 910 
8.29705459770115 5036.740371845292 508 443.01433437716065 0.6046298954646931 1016 
7.794845001741554 4991.025335909639 471 474.0209394046476 0.5800525448884476 942 
7.613131313131312 4947.943673638717 473 471.3242850238927 0.5761603944024365 946 
7.683035714285714 5120.571799891892 503 446.4667345098512 0.6058472898749862 1006 
7.78689468211527 4987.08066822573 495 477.25502936509884 0.6085014178682645 990 
7.66468253968254 5026.01538969319 485 482.31707213843094 0.5853973046211497 970 
7.760416666666667 4978.322629897721 488 473.30516896992117 0.5936303518505688 976 
7.5164452877925365 5030.432594165195 469 467.1904644212519 0.5702976828899494 938 
7.718444250702316 4910.473245490126 481 485.61056821887655 0.587512010555647 962 
7.374257278669043 5004.012362457763 487 460.33904604421457 0.5765397864215563 974 
7.847619047619048 5167.3530202571355 487 474.92394719765565 0.6011123420364688 974 
7.227272727272727 5176.040344711651 473 460.44871944579165 0.5788839620448543 946 
7.9363636363636365 4950.341354938264 495 463.41420348558216 0.590454118493895 990 
6.576568547156782 5263.975140875433 441 459.6034083757058 0.5435480417535453 882 
7.20702119231531 5232.674540420267 477 471.83323433258755 0.5869225289937767 954 
7.32046568627451 5044.242204853056 477 421.07321837937525 0.5601748703283883 954 
7.680147058823529 4958.037446489191 481 467.6854850664534 0.5940128095049946 962 
7.871717171717172 4851.189845376412 490 461.31069696370315 0.5939016623261679 980 
7.239180672268907 5113.40363628634 483 453.7694561594508 0.5772354075590673 966 
7.739440778755295 5110.1495239917 481 452.5431011393548 0.5866237236704024 962 
7.4526183493925435 5050.90782316703 477 470.2086451130338 0.581687680412656 954 
6.782590612002376 5262.745334359687 456 449.40488904933386 0.5503244391688216 912 
