W2,W3,Za,Zb,Zc,ItemPileOneAvg,DistanceTraveled,OrderTurnoverTimeAvg,OrdersHandled
0.01,1,0.115,0.5,1,7.192131763099506,5074.534294570534,493.4668191121568,474
0.01,1,0.115,0.5,1,7.793168880455408,5005.826525979526,475.34612912412524,507
0.01,1,0.115,0.5,1,7.3971690337914255,5050.000387392999,468.2982377648058,467
0.01,1,0.145,0.395,1,7.323021885521886,5145.078452441655,464.5646922571635,478
0.01,1,0.145,0.395,1,8.407822053552604,5004.564157343487,463.4559010998025,517
0.01,1,0.145,0.395,1,8.062662919517757,5023.32028993549,462.52594564423083,492
0.01,1,0.118,0.49,1,7.472667855020796,5098.841760192973,455.4200783772839,484
0.01,1,0.118,0.49,1,7.495791245791246,5126.953174731586,464.39284878794723,491
0.01,1,0.118,0.49,1,7.020168067226891,5159.033842134873,444.5922461036863,474
0.23714285714285716,1,0.118,0.49,1,7.363636363636363,5036.80623175303,440.3916036197964,476
0.23714285714285716,1,0.118,0.49,1,7.404878275846019,4982.698322543939,469.9209980369097,479
0.23714285714285716,1,0.118,0.49,1,7.136957813428402,5189.718518724841,478.03076677931494,467
0.23714285714285716,1,0.118,0.49,1,7.770833333333333,5006.003343769108,474.87136783498624,496
0.23714285714285716,1,0.118,0.49,1,7.7637463343108495,5096.959653889391,441.4320678900265,491
0.23714285714285716,1,0.118,0.49,1,7.563112745098039,5120.887749856305,454.1689802873995,482
0.23714285714285716,1,0.118,0.49,1,7.561669829222011,4962.301659104928,434.2174899646946,483
0.23714285714285716,1,0.118,0.49,1,8.038123167155424,4983.304659574435,437.1616649725099,513
0.23714285714285716,1,0.118,0.49,1,7.604166666666667,4975.058059865114,465.5446634568045,474
0.4642857142857143,1,0.159,0.343,1,7.4099264705882355,4990.291655095807,435.6700152315138,480
0.4642857142857143,1,0.159,0.343,1,7.769175627240142,4982.5762446052995,471.9634993089101,490
0.4642857142857143,1,0.159,0.343,1,7.610294117647059,4973.078542946863,479.7555130996185,480
0.4642857142857143,1,0.159,0.343,1,7.444256756756757,4940.79150431993,481.3092188044916,483
0.4642857142857143,1,0.159,0.343,1,7.024275008145975,5203.531386297368,484.56377820814095,457
0.4642857142857143,1,0.159,0.343,1,6.83354506580313,5186.7655388874455,453.8125610989828,453
0.4642857142857143,1,0.159,0.343,1,6.722366522366522,5271.463971735906,445.17656617723196,455
0.4642857142857143,1,0.159,0.343,1,8.29705459770115,5036.740371845292,443.01433437716065,508
0.4642857142857143,1,0.159,0.343,1,7.794845001741554,4991.025335909639,474.0209394046476,471
0.6914285714285715,1,0.182,0.262,1,7.613131313131312,4947.943673638717,471.3242850238927,473
0.6914285714285715,1,0.182,0.262,1,7.683035714285714,5120.571799891892,446.4667345098512,503
0.6914285714285715,1,0.182,0.262,1,7.78689468211527,4987.08066822573,477.25502936509884,495
0.6914285714285715,1,0.182,0.262,1,7.66468253968254,5026.01538969319,482.31707213843094,485
0.6914285714285715,1,0.182,0.262,1,7.760416666666667,4978.322629897721,473.30516896992117,488
0.6914285714285715,1,0.182,0.262,1,7.5164452877925365,5030.432594165195,467.1904644212519,469
0.6914285714285715,1,0.182,0.262,1,7.718444250702316,4910.473245490126,485.61056821887655,481
0.6914285714285715,1,0.182,0.262,1,7.374257278669043,5004.012362457763,460.33904604421457,487
0.6914285714285715,1,0.182,0.262,1,7.847619047619048,5167.3530202571355,474.92394719765565,487
0.9185714285714286,1,0.196,0.214,1,7.227272727272727,5176.040344711651,460.44871944579165,473
0.9185714285714286,1,0.196,0.214,1,7.9363636363636365,4950.341354938264,463.41420348558216,495
0.9185714285714286,1,0.196,0.214,1,6.576568547156782,5263.975140875433,459.6034083757058,441
0.9185714285714286,1,0.196,0.214,1,7.20702119231531,5232.674540420267,471.83323433258755,477
0.9185714285714286,1,0.196,0.214,1,7.32046568627451,5044.242204853056,421.07321837937525,477
0.9185714285714286,1,0.196,0.214,1,7.680147058823529,4958.037446489191,467.6854850664534,481
0.9185714285714286,1,0.196,0.214,1,7.871717171717172,4851.189845376412,461.31069696370315,490
0.9185714285714286,1,0.196,0.214,1,7.239180672268907,5113.40363628634,453.7694561594508,483
0.9185714285714286,1,0.196,0.214,1,7.739440778755295,5110.1495239917,452.5431011393548,481
1,1,0.2,0.2,1,7.4526183493925435,5050.90782316703,470.2086451130338,477
1,1,0.2,0.2,1,6.782590612002376,5262.745334359687,449.40488904933386,456
1,1,0.2,0.2,1,7.826164874551971,4909.882077938691,444.3801866785098,483
1,1,0.2,0.2,1,7.509045815295816,5096.731062802601,459.4102549332738,477
1,1,0.2,0.2,1,7.9797385620915025,4991.551924467918,458.92450332447135,507
1,1,0.2,0.2,1,7.973454301075269,5017.081731165967,469.00972590060377,484
1,1,0.2,0.2,1,7.856835637480799,5103.45908312539,438.68114262249213,493
