#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.34
59.83;200;200;0;50.99;0;58.3;0;0.38
119.73;200;200;0;102.67;0;118.41;0;0.36
179.98;200;200;0;130.91;0;167.58;0;0.38
239.75;200;200;0;165.1;0;213.94;0;0.43
299.59;200;200;0;189.21;0;273.7;0;0.52
359.64;200;200;0;205.55;0;302.95;0;0.5
419.97;200;200;0;241.01;0;376.78;0;0.4
479.69;200;200;0;264.05;0;439.78;0;0.46
539.97;200;200;0;267.13;0;473.95;0;0.49
599.74;200;200;0;308.88;0;569.16;0;0.52
659.84;200;200;0;350.76;0;615.79;0;0.47
719.79;200;200;0;368.53;0;642.43;0;0.46
779.78;200;200;0;353.76;0;656.84;0;0.54
839.85;200;200;0;424.4;0;757.35;0;0.52
899.76;200;200;0;420.13;0;723.84;0;0.6
959.97;200;200;0;457.11;0;799.12;0;0.59
1019.6;200;200;0;510.23;0;834.77;0;0.56
1079.82;200;200;0;461.69;0;878.55;0;0.57
1139.74;200;200;0;467.79;0;901.46;0;0.62
1199.96;200;200;0;465.79;0;945.04;0;0.58
1259.95;200;200;0;461.78;0;994.11;0;0.57
1319.8;200;200;0;457.36;0;972.5;0;0.62
1379.79;200;195;0;470;0;1062.35;0;0.54
1439.66;200;192;0;471.81;0;995.08;0;0.68
1499.7;200;178;0;463.55;0;1058.74;0;0.7
1560;200;170;0;480.79;0;1214.84;0;0.64
1619.87;200;157;0;477.68;0;1299.32;0;0.66
1679.59;200;156;0;508.99;0;1324.91;0;0.67
1739.59;200;143;0;518.57;0;1336.73;0;0.76
1799.8;200;141;0;520.58;0;1477.8;0;0.78
