#TimeStamp;DistanceTraveled
59.87;275.74
119.64;105.72
179.93;38.54
239.6;38.31
299.91;104.28
359.99;157.39
419.98;181.66
479.88;155.35
539.68;54.99
599.87;85.38
659.92;127.19
719.79;122.77
779.77;78.11
839.96;94.36
899.67;53.21
959.71;55.22
1019.77;156.52
1079.59;114.52
1140;70.73
1199.99;60.05
1259.98;96.19
1319.74;112.66
1379.83;133.91
1439.81;61.14
1499.66;127.63
1559.9;121.82
1619.83;80.65
1679.98;93.94
1739.88;0
1799.79;72.66
