#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/10,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.87;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
119.64;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
179.93;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
239.6;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
299.91;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
359.99;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
419.98;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
479.88;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
539.68;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
599.87;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
659.92;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
719.79;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
779.77;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
839.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
899.67;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
959.71;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1019.77;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1079.59;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1140;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1199.99;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1259.98;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1319.74;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1379.83;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1439.81;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1499.66;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1559.9;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1619.83;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1679.98;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1739.88;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1799.79;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
