#TimeStamp;TripTime;Type
39;14;O
41;20;O
53;24;O
62;20;O
69;23;O
75;24;O
149;25;O
152;36;O
179;22;O
182;24;O
184;21;O
207;16;O
255;25;O
258;26;O
262;16;O
282;19;O
292;24;O
310;19;O
341;22;O
349;17;O
363;43;O
393;19;O
393;10;O
403;32;O
411;7;O
419;19;O
453;14;O
496;27;O
498;16;O
525;19;O
529;16;O
536;72;O
576;21;O
583;20;O
606;25;O
623;23;O
638;16;O
663;10;O
683;10;O
704;21;O
711;19;O
721;30;O
752;29;O
764;25;O
781;24;O
787;16;O
792;27;O
826;20;O
843;21;O
869;23;O
915;31;O
927;32;O
931;24;O
935;17;O
936;12;O
983;24;O
999;13;O
1019;23;O
1079;20;O
1091;26;O
1111;26;O
1115;31;O
1121;23;O
1131;34;O
1191;19;O
1193;25;O
1221;19;O
1236;34;O
1278;20;O
1286;25;O
1287;20;O
1305;22;O
1310;29;O
1317;15;O
1399;26;O
1403;27;O
1408;29;O
1419;25;O
1427;20;O
1437;24;O
1493;21;O
1495;20;O
1511;21;O
1527;28;O
1537;22;O
1580;45;O
1586;20;O
1598;24;O
1615;20;O
1616;24;O
1626;33;O
1678;25;O
1692;18;O
1701;23;O
1703;25;O
1704;27;O
1729;22;O
1769;10;O
1778;12;O
