#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;89.89;0.04;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.62;91.39;0.09;PP/0,TA/0.03,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.8;90.55;0.2;PP/0,TA/0.12,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.72;90.45;0.22;PP/0.01,TA/0.13,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.7;90.45;0.25;PP/0.01,TA/0.14,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
299.94;89.87;0.3;PP/0.01,TA/0.17,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.61;89.7;0.33;PP/0.01,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.71;89.68;0.36;PP/0.02,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
479.83;89.66;0.4;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.63;89.66;0.43;PP/0.03,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
599.93;89.66;0.45;PP/0.03,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.77;89.66;0.48;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.93;89.25;0.51;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.74;89.02;0.53;PP/0.04,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
839.97;88.99;0.55;PP/0.04,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
899.88;88.98;0.58;PP/0.04,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.77;88.98;0.61;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.8;88.98;0.63;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.63;88.98;0.66;PP/0.05,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1139.75;88.78;0.68;PP/0.05,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1199.68;88.4;0.7;PP/0.05,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.83;88.35;0.73;PP/0.05,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.94;88.32;0.74;PP/0.05,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.99;88.29;0.77;PP/0.06,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.99;88.29;0.8;PP/0.06,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1500;88.29;0.82;PP/0.06,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.86;88.29;0.86;PP/0.07,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1619.93;88.29;0.88;PP/0.07,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1679.85;88.29;0.9;PP/0.07,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1739.72;88.12;0.92;PP/0.08,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1799.94;88.02;0.94;PP/0.08,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
