#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.33
59.86;200;200;0;53.33;0;59.86;0;0.32
119.93;200;200;0;94.34;0;114.44;0;0.29
179.99;200;200;0;130.43;0;177.05;0;0.26
239.79;200;200;0;159.89;0;221.86;0;0.26
299.86;200;200;0;193.98;0;295.57;0;0.2
359.97;200;200;0;216.22;0;339.1;0;0.19
419.63;200;200;0;262.78;0;382.05;0;0.17
479.59;200;200;0;290.62;0;416.58;0;0.22
539.86;200;200;0;309.46;0;432.87;0;0.23
599.84;200;200;0;328.99;0;478.64;0;0.28
659.92;200;200;0;364.24;0;555.68;0;0.24
719.61;200;200;0;345.54;0;558.76;0;0.3
779.92;200;200;0;354.43;0;620.83;0;0.32
839.97;200;200;0;374.02;0;636.08;0;0.36
899.98;200;200;0;392.96;0;716.74;0;0.36
959.93;200;200;0;395.48;0;773.32;0;0.35
1019.99;200;200;0;418.57;0;804.13;0;0.33
1079.98;200;200;0;438.84;0;801.14;0;0.32
1139.66;200;200;0;474.95;0;986.04;0;0.29
1199.92;200;200;0;458.32;0;999.52;0;0.36
1259.97;200;200;0;456.79;0;1011.8;0;0.35
1319.82;200;188;0;501.55;0;1167.09;0;0.26
1379.79;200;186;0;499.61;0;1196.88;0;0.26
1439.97;200;187;0;553.44;0;1224.73;0;0.3
1499.98;200;171;0;554.25;0;1182.06;0;0.4
1559.66;200;162;0;556.12;0;1283.98;0;0.34
1619.86;200;147;0;613.98;0;1372.68;0;0.35
1679.84;200;140;0;512.04;0;1258.29;0;0.37
1739.61;200;127;0;546.35;0;1430.74;0;0.33
1799.67;200;117;0;555.01;0;1461.37;0;0.38
