#TimeStamp;DistanceTraveled
59.71;201.52
119.64;38.95
179.81;131.53
239.97;138.46
299.96;190.95
359.95;185.2
419.83;105.34
479.81;150.63
539.71;189.32
599.97;201.91
659.71;143.43
719.81;170.52
779.96;162.2
839.79;118.33
899.89;161.42
959.91;172.11
1019.97;152.01
1080;203.15
1139.68;105.93
1199.72;182.57
1259.93;150.23
1319.77;196.75
1379.82;200.37
1439.85;148.42
1499.8;171.52
1559.97;231.02
1619.99;170.58
1679.96;175.4
1740;167.25
1799.96;229.57
