#TimeStamp;TripTime;Type
40;23;O
43;19;O
46;17;O
52;31;O
67;16;O
76;24;O
146;17;O
156;19;O
183;28;O
183;18;O
211;23;O
228;19;O
245;17;O
277;26;O
304;22;O
325;12;O
327;20;O
348;21;O
392;24;O
409;18;O
424;15;O
453;21;O
463;18;O
482;21;O
502;21;O
551;19;O
554;22;O
578;24;O
585;7;O
598;29;O
605;21;O
694;19;O
704;30;O
720;18;O
720;19;O
736;20;O
742;27;O
775;16;O
817;26;O
823;15;O
850;26;O
873;29;O
875;25;O
930;29;O
938;21;O
944;23;O
960;16;O
980;21;O
994;17;O
1035;32;O
1056;7;O
1093;23;O
1112;31;O
1128;35;O
1128;25;O
1149;26;O
1161;34;O
1166;25;O
1221;21;O
1253;32;O
1253;19;O
1260;23;O
1266;26;O
1304;22;O
1332;20;O
1348;13;O
1358;32;O
1379;25;O
1396;22;O
1411;17;O
1415;30;O
1427;13;O
1489;7;O
1494;22;O
1499;15;O
1519;17;O
1519;13;O
1522;18;O
1561;22;O
1566;13;O
1599;27;O
1601;25;O
1612;21;O
1631;35;O
1658;25;O
1677;22;O
1678;14;O
1684;14;O
1707;26;O
1710;13;O
1756;18;O
1766;16;O
1784;20;O
1787;22;O
