#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
12;35.50;3.50;False;False;True;False;144;19.50;1.50;True;False;False;False;2;26.026388888889358;87.01003472222892;19.43055555555577;32.622222222222945
12;35.50;3.50;False;False;True;False;146;21.50;1.50;True;False;False;False;1;19.471111111110986;0;19.471111111110986;19.471111111110986
12;35.50;3.50;False;False;True;False;149;24.50;1.50;True;False;False;False;3;15.555555555555543;0.10455277777778181;15.32722222222219;15.925555555555547
12;35.50;3.50;False;False;True;False;153;14.50;2.50;True;False;False;False;1;18.625;0;18.625;18.625
12;35.50;3.50;False;False;True;False;155;16.50;2.50;True;False;False;False;1;17.758888888889032;0;17.758888888889032;17.758888888889032
12;35.50;3.50;False;False;True;False;157;18.50;2.50;True;False;False;False;3;16.763364597137826;0.07371568467685878;16.456760458079543;16.973333333333585
12;35.50;3.50;False;False;True;False;158;19.50;2.50;True;False;False;False;3;18.255122657576425;1.2441807878762976;17.230555555555554;19.44333333333384
12;35.50;3.50;False;False;True;False;160;21.50;2.50;True;False;False;False;1;14.713888888888846;0;14.713888888888846;14.713888888888846
12;35.50;3.50;False;False;True;False;161;22.50;2.50;True;False;False;False;2;13.638888888889056;0.011585802469077233;13.562777777778138;13.714999999999975
12;35.50;3.50;False;False;True;False;163;24.50;2.50;True;False;False;False;2;12.272222222222211;0.20055555555558677;11.95555555555552;12.588888888888903
12;35.50;3.50;False;False;True;False;183;16.50;4.50;True;False;False;False;2;17.511713562373416;0.003017400868756869;17.472871569191057;17.550555555555775
12;35.50;3.50;False;False;True;False;184;17.50;4.50;True;False;False;False;1;17.799906208587117;0;17.799906208587117;17.799906208587117
12;35.50;3.50;False;False;True;False;185;18.50;4.50;True;False;False;False;1;16.122316013634645;0;16.122316013634645;16.122316013634645
12;35.50;3.50;False;False;True;False;189;22.50;4.50;True;False;False;False;1;22.597777777777708;0;22.597777777777708;22.597777777777708
12;35.50;3.50;False;False;True;False;190;23.50;4.50;True;False;False;False;1;13.571111111111009;0;13.571111111111009;13.571111111111009
12;35.50;3.50;False;False;True;False;191;24.50;4.50;True;False;False;False;3;14.549381916835765;0.21555617279732453;14.039256861618696;14.94722222222208
12;35.50;3.50;False;False;True;False;233;24.50;7.50;True;False;False;False;2;16.40490620858725;0.13242306174599136;16.147590194952272;16.662222222222226
28;35.50;9.50;False;False;True;False;149;24.50;1.50;True;False;False;False;1;21.115281374238975;0;21.115281374238975;21.115281374238975
28;35.50;9.50;False;False;True;False;200;19.50;5.50;True;False;False;False;1;19.88000000000011;0;19.88000000000011;19.88000000000011
28;35.50;9.50;False;False;True;False;202;21.50;5.50;True;False;False;False;1;22.935743138381895;0;22.935743138381895;22.935743138381895
28;35.50;9.50;False;False;True;False;228;19.50;7.50;True;False;False;False;2;18.88893578459522;0.02091794496378195;18.786666666666633;18.991204902523805
28;35.50;9.50;False;False;True;False;230;21.50;7.50;True;False;False;False;1;17.936666666666838;0;17.936666666666838;17.936666666666838
28;35.50;9.50;False;False;True;False;233;24.50;7.50;True;False;False;False;2;16.74388888888916;3.053195061729209;15.50833333333344;17.97944444444488
28;35.50;9.50;False;False;True;False;239;16.50;8.50;True;False;False;False;1;19.944538235857863;0;19.944538235857863;19.944538235857863
28;35.50;9.50;False;False;True;False;240;17.50;8.50;True;False;False;False;2;17.160046895706785;0.5178403480513005;16.65120490252457;17.668888888889
28;35.50;9.50;False;False;True;False;241;18.50;8.50;True;False;False;False;2;17.116435784595126;0.7285795242349431;16.51287156919011;17.72000000000014
28;35.50;9.50;False;False;True;False;244;21.50;8.50;True;False;False;False;2;8.891893952274188;52.53797974945515;3.7665656823262452;14.01722222222213
28;35.50;9.50;False;False;True;False;246;23.50;8.50;True;False;False;False;1;13.64491340150883;0;13.64491340150883;13.64491340150883
28;35.50;9.50;False;False;True;False;247;24.50;8.50;True;False;False;False;1;12.383239541920432;0;12.383239541920432;12.383239541920432
28;35.50;9.50;False;False;True;False;265;14.50;10.50;True;False;False;False;1;22.225649346968794;0;22.225649346968794;22.225649346968794
28;35.50;9.50;False;False;True;False;267;16.50;10.50;True;False;False;False;2;17.956760458079543;0.4100154320983628;17.503982680301988;18.4095382358571
28;35.50;9.50;False;False;True;False;268;17.50;10.50;True;False;False;False;1;17.138888888889028;0;17.138888888889028;17.138888888889028
28;35.50;9.50;False;False;True;False;269;18.50;10.50;True;False;False;False;1;17.657777777777937;0;17.657777777777937;17.657777777777937
28;35.50;9.50;False;False;True;False;270;19.50;10.50;True;False;False;False;1;15.958795097475786;0;15.958795097475786;15.958795097475786
28;35.50;9.50;False;False;True;False;272;21.50;10.50;True;False;False;False;1;14.066204902524078;0;14.066204902524078;14.066204902524078
28;35.50;9.50;False;False;True;False;274;23.50;10.50;True;False;False;False;1;13.375555555555536;0;13.375555555555536;13.375555555555536
28;35.50;9.50;False;False;True;False;275;24.50;10.50;True;False;False;False;2;14.311944444444514;0.12807422839503255;14.058888888888987;14.56500000000004
28;35.50;9.50;False;False;True;False;289;24.50;11.50;True;False;False;False;1;15.87166666666667;0;15.87166666666667;15.87166666666667
28;35.50;9.50;False;False;True;False;317;24.50;13.50;True;False;False;False;1;17.420649346968503;0;17.420649346968503;17.420649346968503
28;35.50;9.50;False;False;True;False;330;23.50;14.50;True;False;False;False;1;21.79499280707364;0;21.79499280707364;21.79499280707364
