#TimeStamp;DistanceTraveled
59.96;209.31
119.98;122.43
179.87;186.75
239.89;138.7
299.96;124.44
359.95;123.19
419.81;176.8
479.96;154.4
539.95;178.61
599.77;195.25
659.96;159.14
719.69;141.89
779.79;195.76
839.75;142.65
899.78;228.13
959.92;173.36
1019.91;179.12
1079.89;94.99
1139.96;209.82
1200;139.59
1259.78;161.19
1319.88;166.48
1379.98;186.01
1439.68;142.92
1499.78;178.81
1559.81;158.14
1619.67;199.1
1679.66;217.81
1739.8;160.21
1799.68;172
