#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.32
59.96;200;200;0;46.55;0;57.01;0;0.33
119.98;200;200;0;93.23;0;117.35;0;0.2
179.87;200;200;0;133.34;0;175.42;0;0.23
239.89;200;200;0;153.89;0;230.03;0;0.18
299.96;200;200;0;194.01;0;257.82;0;0.21
359.95;200;200;0;235.81;0;315.33;0;0.25
419.81;200;200;0;261.02;0;361.18;0;0.25
479.96;200;200;0;296.91;0;422.86;0;0.21
539.95;200;200;0;320.47;0;497.9;0;0.16
599.77;200;200;0;323.15;0;533.1;0;0.22
659.96;200;200;0;346.66;0;602.64;0;0.22
719.69;200;200;0;346.57;0;632.57;0;0.23
779.79;200;200;0;331.01;0;604.05;0;0.32
839.75;200;200;0;340.95;0;714.18;0;0.25
899.78;200;200;0;344.96;0;838.49;0;0.22
959.92;200;200;0;358.27;0;863.37;0;0.27
1019.91;200;200;0;323.85;0;830.25;0;0.31
1079.89;200;200;0;361.93;0;834.2;0;0.31
1139.96;200;200;0;413.45;0;879.37;0;0.35
1200;200;200;0;377.78;0;836.71;0;0.45
1259.78;200;199;0;376.02;0;998.13;0;0.36
1319.88;200;189;0;340.81;0;1081.12;0;0.31
1379.98;200;175;0;348.44;0;1005.06;0;0.4
1439.68;200;159;0;385.83;0;1212.21;0;0.33
1499.78;200;161;0;427.57;0;1240.08;0;0.35
1559.81;200;140;0;339.42;0;1212.99;0;0.45
1619.67;200;130;0;360.36;0;1381.02;0;0.38
1679.66;200;134;0;339.6;0;1355.21;0;0.43
1739.8;200;116;0;348.15;0;1555.49;0;0.33
1799.68;200;105;0;340.39;0;1528.79;0;0.39
