#TimeStamp;TripTime;Type
39;18;O
46;24;O
49;26;O
50;19;O
63;21;O
90;34;O
130;21;O
167;17;O
171;17;O
200;22;O
218;14;O
228;15;O
269;22;O
275;21;O
283;21;O
316;15;O
318;18;O
355;17;O
362;30;O
378;17;O
393;30;O
426;20;O
430;35;O
443;23;O
462;24;O
490;21;O
502;19;O
516;24;O
542;21;O
564;18;O
570;22;O
622;20;O
631;27;O
647;21;O
673;25;O
685;28;O
719;7;O
738;15;O
749;31;O
789;31;O
790;17;O
831;24;O
853;23;O
858;30;O
859;23;O
910;31;O
911;14;O
927;28;O
957;18;O
960;22;O
993;20;O
1000;27;O
1014;25;O
1042;15;O
1076;24;O
1110;21;O
1116;20;O
1122;20;O
1168;31;O
1179;15;O
1181;22;O
1218;21;O
1224;22;O
1250;21;O
1262;37;O
1281;21;O
1312;17;O
1332;19;O
1332;21;O
1345;20;O
1382;26;O
1422;27;O
1437;20;O
1439;17;O
1458;21;O
1480;28;O
1494;27;O
1536;26;O
1537;17;O
1539;13;O
1553;21;O
1591;20;O
1633;22;O
1639;30;O
1640;30;O
1647;19;O
1662;15;O
1691;26;O
1719;28;O
1722;15;O
1738;21;O
1741;17;O
1748;7;O
1748;20;O
