#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;89.12;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.81;90.18;0.17;PP/0.01,TA/0.11,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.91;87.82;0.32;PP/0.01,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
179.71;87.54;0.36;PP/0.01,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
239.96;87.36;0.4;PP/0.01,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
300;87.24;0.44;PP/0.02,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
359.74;87.11;0.48;PP/0.02,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
419.86;87.11;0.52;PP/0.02,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
479.84;87.11;0.55;PP/0.02,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
539.66;87.11;0.58;PP/0.02,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
599.64;87.08;0.62;PP/0.03,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
659.78;86.95;0.66;PP/0.03,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
719.91;86.86;0.69;PP/0.03,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
779.97;86.86;0.72;PP/0.03,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
839.82;86.81;0.75;PP/0.04,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
899.95;86.29;0.78;PP/0.04,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
959.93;86;0.83;PP/0.04,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1019.98;85.8;0.87;PP/0.05,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1079.61;85.6;0.9;PP/0.05,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1139.94;85.6;0.92;PP/0.05,TA/0.41,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1199.84;85.6;0.95;PP/0.05,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1259.78;85.6;0.98;PP/0.06,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1319.91;85.6;1;PP/0.06,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1379.71;85.57;1.03;PP/0.06,TA/0.44,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1439.75;85.42;1.06;PP/0.06,TA/0.45,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1499.64;85.3;1.09;PP/0.07,TA/0.45,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1559.93;85.24;1.12;PP/0.07,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1619.98;85.2;1.14;PP/0.07,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1679.83;85.18;1.16;PP/0.08,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1739.89;85.18;1.18;PP/0.08,TA/0.47,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1799.93;85.16;1.21;PP/0.08,TA/0.48,IS/0,PS/0.19,RB/0,OB/0.09,RP/0
