#TimeStamp;TripTime;Type
37;13;O
41;26;O
47;20;O
48;28;O
65;17;O
65;18;O
138;25;O
148;21;O
151;14;O
164;14;O
184;18;O
193;17;O
252;15;O
260;15;O
266;13;O
279;14;O
308;23;O
310;20;O
318;25;O
347;21;O
367;24;O
389;19;O
433;16;O
441;25;O
446;23;O
446;22;O
455;17;O
521;21;O
567;28;O
575;23;O
591;28;O
593;28;O
598;19;O
605;19;O
688;17;O
689;22;O
694;24;O
713;21;O
721;28;O
751;8;O
766;16;O
794;41;O
808;24;O
810;17;O
819;19;O
852;18;O
876;25;O
882;19;O
902;25;O
903;20;O
917;21;O
952;12;O
969;23;O
975;22;O
983;24;O
995;19;O
1029;30;O
1036;16;O
1069;26;O
1091;24;O
1107;28;O
1136;22;O
1137;17;O
1142;18;O
1197;36;O
1216;15;O
1237;21;O
1247;37;O
1248;15;O
1269;21;O
1296;12;O
1322;14;O
1332;25;O
1340;20;O
1361;22;O
1368;19;O
1410;23;O
1413;22;O
1448;31;O
1464;12;O
1474;11;O
1492;25;O
1505;7;O
1517;17;O
1554;24;O
1569;7;O
1569;20;O
1582;13;O
1585;31;O
1631;21;O
1641;19;O
1647;14;O
1667;15;O
1679;29;O
1698;20;O
1715;15;O
1720;21;O
1755;16;O
1756;26;O
1762;14;O
1774;13;O
1788;16;O
1790;23;O
