#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;111.7;0.04;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.82;111.7;0.13;PP/0,TA/0.07,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.93;111.7;0.21;PP/0.01,TA/0.13,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.68;111.7;0.25;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.64;111.6;0.27;PP/0.01,TA/0.15,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
299.71;111.48;0.31;PP/0.01,TA/0.17,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.93;111.37;0.34;PP/0.01,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.96;111.37;0.37;PP/0.02,TA/0.19,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.91;111.37;0.4;PP/0.02,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
539.79;111.37;0.43;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
599.81;111.37;0.46;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.96;111.3;0.48;PP/0.03,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
719.97;111.04;0.51;PP/0.03,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
779.75;110.8;0.54;PP/0.03,TA/0.24,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
839.66;110.48;0.56;PP/0.03,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
899.98;110.43;0.58;PP/0.03,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
959.63;110.13;0.61;PP/0.04,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1019.64;110.09;0.63;PP/0.04,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1079.86;110.08;0.66;PP/0.04,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1139.98;110.08;0.68;PP/0.04,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1199.97;110.08;0.71;PP/0.04,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1259.88;110.08;0.73;PP/0.05,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1319.69;109.8;0.76;PP/0.05,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1379.75;109.6;0.78;PP/0.05,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1439.62;109.4;0.8;PP/0.05,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1499.92;109.37;0.83;PP/0.06,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1559.98;109.36;0.85;PP/0.06,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1619.8;109.36;0.87;PP/0.06,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.96;109.36;0.9;PP/0.06,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1739.85;109.36;0.92;PP/0.07,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1799.75;109.36;0.95;PP/0.07,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
