#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;49.66;0.11;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.66;51.34;0.24;PP/0.02,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.59;51.45;0.25;PP/0.02,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.66;52.41;0.26;PP/0.02,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
239.71;52.79;0.28;PP/0.02,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
299.9;52.79;0.28;PP/0.03,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
359.76;52.79;0.3;PP/0.03,TA/0.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
419.76;52.79;0.31;PP/0.03,TA/0.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
479.89;52.84;0.34;PP/0.03,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
539.89;52.84;0.35;PP/0.03,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
599.98;52.59;0.37;PP/0.03,TA/0.06,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
