#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;111.04;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.86;110.8;0.15;PP/0,TA/0.09,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.69;110.5;0.23;PP/0.01,TA/0.15,IS/0,PS/0.06,RB/0,OB/0.01,RP/0
179.96;110.46;0.29;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.81;110.46;0.32;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
299.75;110.15;0.36;PP/0.01,TA/0.22,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.86;109.84;0.39;PP/0.01,TA/0.23,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.7;109.79;0.43;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
479.83;109.79;0.45;PP/0.02,TA/0.25,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
539.64;109.79;0.48;PP/0.02,TA/0.26,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.99;109.79;0.51;PP/0.02,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
659.74;109.73;0.55;PP/0.02,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
719.87;109.47;0.58;PP/0.03,TA/0.29,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
779.92;109.21;0.61;PP/0.03,TA/0.3,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
839.86;109.16;0.64;PP/0.03,TA/0.31,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
899.88;109.16;0.66;PP/0.03,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
959.99;109.12;0.68;PP/0.03,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1019.85;108.82;0.72;PP/0.04,TA/0.33,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1079.73;108.53;0.77;PP/0.04,TA/0.35,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1139.87;108.41;0.79;PP/0.04,TA/0.35,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1199.93;108.31;0.81;PP/0.04,TA/0.36,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1259.78;108.31;0.84;PP/0.05,TA/0.36,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1319.59;108.31;0.86;PP/0.05,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1379.93;108.31;0.89;PP/0.05,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1439.93;108.31;0.91;PP/0.06,TA/0.38,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1499.74;108.31;0.93;PP/0.06,TA/0.38,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1560;108.31;0.96;PP/0.06,TA/0.39,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1619.95;108.26;0.98;PP/0.07,TA/0.39,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1679.84;108.09;1.01;PP/0.07,TA/0.4,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1740;107.96;1.04;PP/0.07,TA/0.41,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1799.74;107.96;1.06;PP/0.08,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
