#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.82;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.92;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
179.78;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
239.82;6;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
299.84;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
359.92;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
419.96;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
479.96;6;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/15,Rest/0
539.62;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
599.83;9;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
659.97;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
719.74;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
779.72;6;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
839.96;4;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/15,Rest/0
899.89;9;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
959.94;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1019.59;3;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1079.84;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1139.86;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1199.93;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1259.97;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1319.99;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1379.9;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1439.99;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1499.83;5;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/14,Rest/0
1559.73;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1619.98;5;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1679.85;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1739.91;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1799.97;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
