#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;119.73;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.97;119.73;0.09;PP/0,TA/0.06,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.85;119.73;0.13;PP/0.01,TA/0.07,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
179.99;119.73;0.15;PP/0.01,TA/0.08,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
240;119.73;0.18;PP/0.01,TA/0.09,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
299.93;119.73;0.2;PP/0.01,TA/0.09,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
359.66;119.67;0.25;PP/0.01,TA/0.11,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
419.77;119.51;0.28;PP/0.02,TA/0.12,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
479.9;119.51;0.3;PP/0.02,TA/0.13,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
539.82;119.51;0.33;PP/0.02,TA/0.13,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
599.94;119.51;0.36;PP/0.03,TA/0.14,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
659.91;119.51;0.39;PP/0.03,TA/0.14,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
719.94;119.51;0.41;PP/0.04,TA/0.15,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
779.7;119.3;0.43;PP/0.04,TA/0.15,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
839.81;119.27;0.46;PP/0.04,TA/0.16,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
899.99;119.27;0.48;PP/0.04,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
959.6;119.13;0.49;PP/0.04,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
1019.65;118.96;0.52;PP/0.05,TA/0.17,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
1079.62;118.68;0.54;PP/0.05,TA/0.17,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1139.91;118.57;0.56;PP/0.05,TA/0.17,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1199.61;118.54;0.58;PP/0.05,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1259.86;118.53;0.6;PP/0.05,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1319.88;118.53;0.62;PP/0.05,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1379.97;118.53;0.64;PP/0.06,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1439.98;118.53;0.66;PP/0.06,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1499.99;118.46;0.68;PP/0.06,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1559.98;118.15;0.7;PP/0.06,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1619.9;118.02;0.72;PP/0.06,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1679.63;117.98;0.74;PP/0.07,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1739.92;117.95;0.78;PP/0.07,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1799.98;117.95;0.8;PP/0.07,TA/0.22,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
