#TimeStamp;TripTime;Type
26;10;O
31;11;O
48;17;O
56;21;O
64;12;O
75;24;O
86;22;O
99;15;O
132;27;O
135;15;O
147;16;O
164;18;O
201;24;O
218;19;O
223;25;O
236;17;O
264;15;O
268;25;O
294;31;O
302;15;O
311;12;O
337;19;O
352;27;O
366;15;O
376;13;O
390;30;O
394;14;O
416;14;O
434;20;O
445;13;O
447;20;O
466;16;O
480;13;O
505;23;O
506;14;O
540;19;O
584;11;O
602;27;O
610;75;O
619;15;O
643;23;O
648;24;O
658;15;O
688;13;O
711;14;O
727;25;O
734;14;O
770;19;O
771;22;O
782;24;O
790;19;O
802;23;O
850;13;O
867;17;O
876;21;O
878;20;O
891;11;O
908;22;O
919;12;O
946;23;O
949;22;O
961;8;O
1003;14;O
1028;14;O
1042;19;O
1042;14;O
1048;19;O
1051;26;O
1076;12;O
1090;15;O
1111;13;O
1118;19;O
1121;14;O
1141;26;O
1142;20;O
1172;17;O
1175;9;O
1198;17;O
1218;22;O
1246;16;O
1248;17;O
1269;16;O
1287;14;O
1317;21;O
1348;23;O
1372;17;O
1398;16;O
1419;15;O
1428;18;O
1434;31;O
1449;24;O
1469;21;O
1492;12;O
1508;20;O
1527;19;O
1542;14;O
1561;23;O
1576;22;O
1585;17;O
1606;19;O
1609;20;O
1610;23;O
1635;25;O
1647;16;O
1663;26;O
1700;22;O
1707;11;O
1739;17;O
1743;30;O
1760;16;O
1777;21;O
