#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/10,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.97;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
119.73;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
179.99;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
239.89;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
299.91;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
359.62;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
419.88;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
479.84;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
539.8;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
599.79;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
659.66;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
719.83;2;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
779.88;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
839.8;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
899.97;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
959.85;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1019.98;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1079.75;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1139.85;3;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
1199.87;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1259.6;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1319.94;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1379.67;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1439.94;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1499.78;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1559.95;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1619.85;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1679.83;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1739.91;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1799.85;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
