#TimeStamp;TripTime;Type
36;19;O
41;26;O
47;15;O
53;14;O
65;11;O
73;27;O
140;19;O
158;18;O
202;34;O
207;25;O
246;16;O
251;15;O
296;28;O
328;23;O
342;23;O
372;30;O
404;21;O
418;18;O
432;26;O
484;24;O
489;14;O
511;14;O
526;25;O
554;17;O
560;21;O
605;21;O
655;15;O
674;38;O
679;39;O
698;27;O
722;28;O
726;21;O
770;24;O
787;13;O
826;24;O
859;54;O
886;26;O
916;23;O
922;30;O
959;20;O
988;14;O
991;19;O
997;19;O
998;28;O
1076;13;O
1077;29;O
1096;30;O
1103;28;O
1120;11;O
1135;68;O
1174;22;O
1193;34;O
1199;19;O
1213;28;O
1240;21;O
1257;24;O
1272;30;O
1278;23;O
1309;24;O
1336;22;O
1350;13;O
1357;18;O
1383;25;O
1392;19;O
1399;28;O
1438;17;O
1453;15;O
1485;20;O
1486;28;O
1490;16;O
1518;13;O
1530;14;O
1544;24;O
1565;16;O
1574;22;O
1576;25;O
1599;13;O
1609;21;O
1615;14;O
1665;29;O
1667;23;O
1671;15;O
1694;46;O
1698;21;O
1716;14;O
1731;10;O
1744;16;O
1771;21;O
1787;25;O
1795;31;O
