#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;80.2;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;86.79;0.13;PP/0,TA/0.08,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.87;86.18;0.25;PP/0,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.81;86.16;0.27;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
239.85;86.16;0.31;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
299.9;86;0.34;PP/0.01,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.94;85.64;0.36;PP/0.01,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.94;85.39;0.39;PP/0.01,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
479.94;85.12;0.42;PP/0.01,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
539.91;85.05;0.46;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
599.89;84.84;0.48;PP/0.02,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
659.63;84.81;0.52;PP/0.02,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
719.75;84.81;0.55;PP/0.02,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
779.89;84.81;0.58;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
839.85;84.81;0.68;PP/0.03,TA/0.32,IS/0.02,PS/0.13,RB/0,OB/0.05,RP/0
899.77;84.79;0.74;PP/0.04,TA/0.34,IS/0.02,PS/0.13,RB/0,OB/0.06,RP/0
959.92;84.66;0.78;PP/0.04,TA/0.34,IS/0.02,PS/0.14,RB/0,OB/0.06,RP/0
1019.72;84.66;0.84;PP/0.05,TA/0.36,IS/0.02,PS/0.14,RB/0,OB/0.07,RP/0
1079.78;84.3;0.88;PP/0.05,TA/0.37,IS/0.02,PS/0.14,RB/0,OB/0.07,RP/0
1139.89;84.12;0.91;PP/0.05,TA/0.37,IS/0.02,PS/0.15,RB/0,OB/0.08,RP/0
1199.92;84.07;0.94;PP/0.05,TA/0.38,IS/0.02,PS/0.15,RB/0,OB/0.08,RP/0
1259.92;84.03;0.97;PP/0.06,TA/0.39,IS/0.02,PS/0.16,RB/0,OB/0.08,RP/0
1319.78;84.03;1;PP/0.06,TA/0.4,IS/0.02,PS/0.16,RB/0,OB/0.08,RP/0
1379.92;84.03;1.03;PP/0.06,TA/0.41,IS/0.02,PS/0.16,RB/0,OB/0.08,RP/0
1439.96;84.03;1.05;PP/0.07,TA/0.41,IS/0.02,PS/0.16,RB/0,OB/0.09,RP/0
1499.91;83.82;1.08;PP/0.07,TA/0.41,IS/0.02,PS/0.16,RB/0,OB/0.09,RP/0
1559.86;83.69;1.11;PP/0.07,TA/0.43,IS/0.02,PS/0.16,RB/0,OB/0.09,RP/0
1619.91;83.48;1.16;PP/0.09,TA/0.43,IS/0.02,PS/0.16,RB/0,OB/0.1,RP/0
1679.71;83.36;1.19;PP/0.09,TA/0.44,IS/0.02,PS/0.16,RB/0,OB/0.1,RP/0
1739.93;83.27;1.21;PP/0.09,TA/0.44,IS/0.02,PS/0.17,RB/0,OB/0.1,RP/0
1799.85;83.14;1.24;PP/0.1,TA/0.45,IS/0.02,PS/0.17,RB/0,OB/0.1,RP/0
