#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.45
59.99;200;200;0;50.49;0;59.99;0;0.43
119.85;200;200;0;62.46;0;114.01;0;0.41
179.97;200;200;0;93;0;159.59;0;0.41
239.92;200;200;0;112.02;0;186.63;0;0.42
299.83;200;200;0;125.81;0;240.93;0;0.43
359.94;200;200;0;134.83;0;264.1;0;0.43
419.91;200;200;0;150.21;0;263.46;0;0.45
479.97;200;200;0;166.83;0;378.88;0;0.46
539.94;200;200;0;176.2;0;441.85;0;0.5
599.81;200;200;0;202.31;0;403.53;0;0.41
659.95;200;200;0;195.65;0;502.98;0;0.38
719.79;200;200;0;202.71;0;485.7;0;0.34
779.99;200;200;0;206.99;0;455.23;0;0.42
839.66;200;200;0;229.91;0;590.93;0;0.47
899.81;200;200;0;276.57;0;593.7;0;0.5
959.96;200;200;0;294.71;0;567.59;0;0.54
1019.72;200;190;0;283.64;0;809.69;0;0.5
1079.6;200;191;0;308.52;0;808.05;0;0.52
1139.92;200;161;0;302.62;0;1004.61;0;0.52
1199.72;200;146;0;325.93;0;1000.03;0;0.5
1260;200;122;0;352.39;0;1132.89;0;0.39
1319.76;200;103;0;341.03;0;1231.52;0;0.42
1379.67;200;86;0;372.26;0;1094.69;0;0.42
1439.86;200;80;0;420.33;0;1178.52;0;0.42
1499.9;200;65;0;355.1;0;1315.83;0;0.44
1559.73;200;59;0;379.3;0;1298.91;0;0.49
1619.82;200;44;0;368.72;0;1324.21;0;0.58
1679.97;200;36;0;362.76;0;1396.72;0;0.62
1739.78;200;26;0;386.84;0;1503.04;0;0.56
1799.79;200;19;0;405.11;0;1487.52;0;0.61
