#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.83;100;0;0;0;0;0;0;0;0;0
599.75;0.64;100;0;0;0;0;0;0;0;0;0
1199.63;0.45;100;0;0;0;0;0;0;0;0;0
1799.89;0.26;100;0;0;0;0;0;0;0;0;0
