#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;76.96;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.64;77.73;0.14;PP/0.01,TA/0.09,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.65;76.06;0.23;PP/0.01,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.01,RP/0
180;75.52;0.29;PP/0.01,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.01,RP/0
239.98;75.36;0.32;PP/0.01,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
299.88;75.34;0.35;PP/0.02,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.02,RP/0
359.86;75.34;0.38;PP/0.02,TA/0.22,IS/0,PS/0.08,RB/0,OB/0.02,RP/0
420;75.12;0.41;PP/0.03,TA/0.23,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.91;75.02;0.44;PP/0.03,TA/0.23,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
539.71;75;0.47;PP/0.03,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
599.78;75;0.49;PP/0.03,TA/0.25,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.97;75;0.54;PP/0.03,TA/0.27,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
719.84;75;0.56;PP/0.03,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.88;74.78;0.59;PP/0.04,TA/0.29,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
839.8;74.66;0.63;PP/0.04,TA/0.3,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
899.76;74.66;0.66;PP/0.04,TA/0.3,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
959.82;74.66;0.69;PP/0.04,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.83;74.54;0.72;PP/0.05,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.95;74.49;0.75;PP/0.05,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1140;74.49;0.77;PP/0.06,TA/0.33,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1199.99;74.49;0.8;PP/0.06,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.91;74.49;0.84;PP/0.06,TA/0.36,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.98;74.49;0.87;PP/0.06,TA/0.36,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1379.63;74.37;0.88;PP/0.06,TA/0.36,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1439.72;73.96;0.92;PP/0.07,TA/0.37,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1499.78;73.8;0.97;PP/0.08,TA/0.38,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.64;73.74;1.06;PP/0.08,TA/0.41,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.69;73.7;1.08;PP/0.08,TA/0.41,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.98;73.68;1.1;PP/0.09,TA/0.42,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1739.58;73.67;1.13;PP/0.09,TA/0.42,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1799.91;73.67;1.16;PP/0.09,TA/0.43,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
