#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.43
59.64;200;200;0;53.2;0;59.64;0;0.42
119.65;200;200;0;77.98;0;110.75;0;0.42
180;200;200;0;117.74;0;163.33;0;0.37
239.98;200;200;0;147.57;0;207.06;0;0.42
299.88;200;200;0;152.98;0;255.12;0;0.42
359.86;200;200;0;198.68;0;310;0;0.45
420;200;200;0;199.39;0;339.62;0;0.48
479.91;200;200;0;221.82;0;381.38;0;0.55
539.71;200;200;0;231.79;0;366.06;0;0.61
599.78;200;200;0;251.36;0;456.56;0;0.58
659.97;200;200;0;259.48;0;518.48;0;0.61
719.84;200;200;0;307.18;0;561.78;0;0.61
779.88;200;200;0;282.32;0;572.41;0;0.61
839.8;200;200;0;279.47;0;607.1;0;0.62
899.76;200;200;0;292.55;0;668.93;0;0.68
959.82;200;200;0;332.75;0;728.32;0;0.68
1019.83;200;200;0;335;0;753.72;0;0.71
1079.95;200;200;0;348.01;0;895.76;0;0.7
1140;200;200;0;334.72;0;834.63;0;0.69
1199.99;200;183;0;320.75;0;834.39;0;0.7
1259.91;200;178;0;345.25;0;1017.68;0;0.63
1319.98;200;168;0;356.19;0;976.43;0;0.67
1379.63;200;143;0;382.88;0;1053.38;0;0.65
1439.72;200;133;0;350.05;0;1161.68;0;0.65
1499.78;200;128;0;381.23;0;1240.97;0;0.67
1559.64;200;120;0;349.02;0;1298.04;0;0.7
1619.69;200;113;0;382.35;0;1384.55;0;0.68
1679.98;200;103;0;404.09;0;1441.27;0;0.67
1739.58;200;94;0;407.99;0;1539.44;0;0.67
1799.91;200;87;0;413.6;0;1495.03;0;0.67
