#TimeStamp;DistanceTraveled
59.82;211.33
119.88;74.91
179.98;119.31
239.79;124.15
299.74;145.32
359.67;179.86
419.79;103.6
479.6;165.16
539.84;141.96
599.62;164.73
659.86;173.14
719.59;122.06
779.95;190.68
839.65;192.99
899.86;120.97
959.99;142.33
1019.73;202.58
1080;146.63
1139.94;148.11
1199.8;137.22
1259.96;152.9
1319.86;146.82
1379.99;153.09
1439.7;208.95
1499.95;129.31
1559.71;197.85
1619.78;167.13
1679.63;178.86
1739.78;196.52
1799.75;183.37
