# LastMileTripOStationTimeAvg DistanceTraveledPerBot TripTime TripTimeWithoutQueueing ItemPileOneAvg ItemThroughputRateScore 
20.699159591781335 323.1691212761562 56.995714617336404 15.990670730680579 7.68780193236715 0.9648148148148146 
20.942173086830177 339.5533192646204 55.43992888070884 16.552593278898037 7.502324835658169 0.9611111111111111 
20.699159591781335 323.1691212761562 56.995714617336404 15.990670730680579 7.68780193236715 0.9648148148148146 
20.56720324561373 310.1873603918176 59.071155893266834 16.02285079500283 8.12987012987013 0.9629629629629629 
19.109654544767643 309.67284899219516 56.9432642290383 15.301468784674983 7.70580808080808 0.9685185185185186 
19.681638355172176 316.0006224253241 55.97564509355971 15.378579813629642 7.554580896686159 0.9592592592592593 
19.58419443673966 345.89574889601477 50.351281146231635 15.407201979307214 6.6337891737891725 0.9574074074074074 
20.608928658653404 341.87102121492944 53.59766802879434 15.977249277531302 7.037393162393162 0.9629629629629629 
20.871344370018797 381.5048531915362 48.6123934384156 16.183962786000492 6.566919191919191 0.9629629629629631 
20.828016465324378 299.9999999999997 60.41591855883729 15.537040368324641 8.381387403446228 0.9574074074074074 
20.44899760928497 312.01438718128753 59.44702890194785 15.656533275460383 7.917619047619048 0.9592592592592593 
19.939552077093083 305.6827900482574 59.804758698714366 15.528045813250722 8.199023199023198 0.964814814814815 
20.686093561193093 310.95850672020777 58.947366590502426 15.797304919194028 7.926811594202899 0.964814814814815 
19.8229019964035 351.0055783311305 51.19459458883268 15.525541722005157 6.842818101438791 0.9629629629629629 
20.000205795025803 366.7839287974787 49.495026609123265 15.674751976529135 6.594256575415996 0.9648148148148148 
20.083321026375867 351.7022784027326 50.13477604367052 15.515939928667501 6.6066666666666665 0.9574074074074074 
19.385878383493715 328.4859589518286 52.304442504259015 15.07430808626802 6.841269841269842 0.9574074074074074 
19.145545756452762 282.4362508315102 65.57859551651703 15.65983970347361 8.882846502445371 0.9555555555555556 
18.598289830867515 277.52063961928764 64.1868784820591 15.079767848578951 8.657912457912458 0.9555555555555556 
20.456680268910517 253.07198874546998 72.96218224326522 15.66930328356467 9.801291423001949 0.9574074074074074 
20.18051604427598 266.54302113344755 68.81659840421139 15.479617723518116 9.487499999999999 0.9574074074074072 
19.739195527431878 288.67846931607704 61.64484486190572 15.233373322669731 8.310207336523126 0.9648148148148148 
19.658490893789306 303.18256863929184 57.701171180925776 15.044268297610941 7.769488536155202 0.9611111111111114 
18.90785660136355 312.79999999999967 55.44510326502082 15.078546078562178 7.457460317460318 0.9611111111111114 
19.05167989366089 309.4792773069512 55.91374059195352 15.116834041452666 7.725442834138486 0.9648148148148148 
20.00109535932681 244.70646970469926 74.57057802590339 15.441093897455746 10.180419389978214 0.959259259259259 
19.48505531579148 242.92180519590934 73.56107353325535 15.100654933164822 10.200027233115469 0.9611111111111111 
19.1185113041246 265.8214982801959 66.51732963308905 15.093671545880659 9.16954150081085 0.9611111111111111 
19.32753086419747 255.79722209594962 69.50048612200958 14.89901981339234 9.505043859649122 0.959259259259259 
19.74947851000501 318.36856866730386 55.03807234273405 15.291927432226407 7.669629390217625 0.9611111111111111 
20.35559902332523 340.7536683784006 53.12873783713447 15.721568061804001 7.6681303151891385 0.9574074074074074 
19.135195625333047 364.1256867495032 48.065474988517245 15.23295650301465 6.260110685398042 0.9611111111111111 
19.73916872235803 374.2564070940182 46.509127092341124 15.239782279533157 6.126934893063925 0.9592592592592593 
19.154511069224515 182.20000000000013 96.26452437844611 14.896844542217462 14.072649572649574 0.9629629629629628 
20.1426049382717 195.16270934876846 97.63242299397164 15.609670155794461 13.854040404040404 0.9592592592592593 
19.107057910920496 218.20000000000005 77.92400752508647 14.843907095318912 12.055555555555555 0.9592592592592593 
18.944270011467776 209.79496678681235 78.53515356369812 14.64156638836351 12.392551892551893 0.9611111111111111 
18.800943562610332 239.266747026967 70.57879255233297 14.496578446303777 9.478557504873294 0.9648148148148148 
18.721904505014496 220.19069706377113 79.61870999444133 14.67486106500253 11.126455026455027 0.9574074074074074 
18.52679914919017 226.14023593128758 75.65711536947396 14.762374798667325 10.65601851851852 0.9611111111111111 
18.174318610700574 224.5641724402887 76.24364180802198 14.610260271109842 10.3375 0.9611111111111109 
17.641098073595774 216.10000000000005 79.15440036862226 14.35134684729021 11.475877192982457 0.9629629629629629 
19.13299460207259 233.7 77.16834601552172 15.08304607654156 10.75369532428356 0.9648148148148148 
18.12582959046143 210.3507710194598 83.2654472824691 14.97013229149549 11.523015873015874 0.9574074074074074 
19.0118788734108 206.5557225869667 87.38680486972544 15.320693402037737 12.130494505494505 0.9592592592592593 
19.148882875891996 232.9013248302471 74.49977179938635 14.811391718550695 10.136601307189542 0.9629629629629629 
19.798571895243068 249.50836295311632 71.0753142035095 15.098494330603073 9.666666666666666 0.9666666666666667 
19.801215127925317 292.5652943742552 61.21342812385442 15.535279252440628 8.348520499108735 0.9648148148148148 
