# OrderThroughputTimeAvg ItemThroughputRate ItemThroughputRateScore OrderTurnoverTimeAvg OrdersHandled TripDistance LateOrdersFractional OrderLatenessAvg ISIdleTimeAvg TimingDecisionsOverall InvCombinedAvgRank TimeMoving TimeQueueing DistanceTraveledPerBot ItemPileOneAvg OrderThroughputRate BundlesHandled OrderOffsetAvg OSIdleTimeAvg TripTime TripTimeWithoutQueueing 
134.7766341205827 1038 0.9611111111111111 480.62937779416114 339 14.847502060489806 0 0 1 0.3670958000000018 0 313.99111180206023 921.6460418606599 301.40429182794304 8.279904306220095 678 0 -10122.604168760492 0.05827904713571567 61.19213720652348 15.790854356244667 
143.9277502788132 1036 0.9592592592592593 510.3176653511221 332 14.552177745916326 0 0 1 0.39805650000000087 0 350.4119653322574 882.1305108177257 333.24487038148385 7.225718725718726 664 0 -10063.828461865554 0.06159967772289276 54.2612664371286 15.740283431987734 
135.8634465173021 1038 0.9611111111111109 541.0297619613931 336 14.61173536853354 0 0 1 0.3398769000000028 0 329.3802618683188 907.4879740487952 314.1523104234711 7.675728715728716 672 0 -10118.784608989392 0.06017534609605988 57.837809793148054 15.629066814134328 
135.0719314764371 1032 0.9555555555555556 484.7600442530066 350 14.161217923838596 0 0 1 0.328603800000002 0 313.96191193458003 924.1426385575857 297.3855764006105 8.070430847924454 700 0 -10148.386515642229 0.0631035755146065 59.262777984639364 15.25598567237338 
147.2836036910318 1034 0.9574074074074072 585.2874371830596 337 14.845269539048385 0 0 1 0.33935240000000294 0 325.2269595495792 915.5356269922256 307.29707945830154 8.007142857142856 674 0 -10040.916690538987 0.06249001119948533 60.017466068357436 15.788691817525278 
141.1856782726787 1044 0.9666666666666669 577.7221986220976 337 14.078568022825225 0 0 1 0.35401070000000245 0 344.10587369872275 887.8314177739474 325.2149213272627 7.304103840335724 674 0 -10124.822003042696 0.05360796858894699 53.70363926807676 15.269378758382075 
136.92897482654 1044 0.9666666666666669 557.4010819905882 349 15.13417455384426 0 0 1 0.35375700000000154 0 318.8599963468513 913.6524004542495 305.7103259876541 8.376957985653638 698 0 -10129.798238824735 0.05542151415078769 61.438559070939846 16.208242216769083 
125.47781596074925 1032 0.9555555555555556 572.2896708993081 349 14.42360311942148 0 0 1 0.3559326000000035 0 317.9682019970121 921.3712734620233 301.4533051959089 7.940836940836941 698 0 -10041.479385934232 0.0635466129828876 59.32012589990322 15.235375973490626 
138.96654259950466 1036 0.9592592592592593 498.50836102246905 348 15.341040462427735 0 0 1 0.3549947000000029 0 276.81895235665746 962.2006803899036 265.3999999999998 10.050378787878786 696 0 -10098.408706361986 0.06120385597416628 71.54846724853142 15.929930809808676 
139.91014392057005 1038 0.9611111111111111 528.432447797801 343 14.695466753338009 0 0 1 0.35561500000000285 0 298.9832633352463 941.7530721559617 282.15296166408973 8.665329991645782 686 0 -10111.87867486336 0.05905836135829098 64.46673366862639 15.417094493836723 
136.54682153327843 1034 0.9574074074074076 527.9624231121578 340 14.034285714285707 0 0 1 0.3231680000000016 0 263.38072147458644 964.3477179064666 245.59999999999985 10.0934555640438 680 0 -10103.214757464355 0.06236067550709425 69.84763570481974 14.742051824450215 
139.59063802160185 1038 0.9611111111111111 507.94773491089836 351 13.720111434252306 0 0 1 0.31737390000000143 0 256.6209545145351 989.3874776452556 240.10195009941535 9.674342105263158 702 0 -10116.012187543403 0.058688574918823976 70.96427445931619 14.427847165301584 
149.11416294677414 1032 0.9555555555555557 607.0066762960114 335 13.827222579466055 0 0 1 0.3669810000000033 0 282.51886794438485 962.5282316297041 264.09995126780166 8.939814814814815 670 0 -10062.324927042962 0.06295289403114608 65.11301625236439 14.718867999500297 
142.46310681530127 1026 0.95 569.2887505612656 344 14.434722131922962 0 0 1 0.32460920000000143 0 291.163226509631 946.7454964035384 275.7031927197286 8.700000000000001 688 0 -10081.531890183689 0.07138666424802846 65.12873204678178 15.560905009947309 
137.23820492388708 1034 0.9574074074074074 553.6708271240725 341 14.145129496598788 0 0 1 0.38151290000000443 0 291.3998910184235 953.986597416217 273.0009992843566 8.985445094217026 682 0 -10139.735743294252 0.06312505210634177 64.35342256764552 14.92406518856692 
125.27296922079766 1040 0.9629629629629631 517.558033580593 352 14.394551296260659 0 0 1 0.3489397000000024 0 273.7902965077136 965.7731904883373 257.66246820306577 9.479876160990711 704 0 -10123.05862069669 0.05799587278545254 69.33424774521762 15.380438220729514 
156.6343232801892 1042 0.9648148148148146 512.9127470146188 343 14.765625000000002 0 0 1 0.3371402000000028 0 198.3878491861031 1048.0345209445002 189.00000000000003 13.78968253968254 686 0 -10078.178654989451 0.05709824559574237 96.82027332511065 14.942576376321568 
157.4631895746979 1034 0.9574074074074074 536.4516605334645 346 14.876919309199076 0 0 1 0.31419690000000206 0 206.58596317438315 968.9229105526816 193.39995101958797 13.678571428571429 692 0 -10046.533236736832 0.06144072209241828 90.11687634720703 15.584344766231515 
150.91296606172364 1034 0.9574074074074074 533.0442761840229 343 14.064962644522726 0 0 1 0.27898170000000166 0 191.0072005584282 1017.4784870243984 177.21852932098633 13.739593739593738 686 0 -10085.115072725725 0.06307827886083489 95.30962510628531 14.557364231333056 
148.369974807168 1034 0.9574074074074074 520.7806154813829 352 14.317374021642772 0 0 1 0.3859858000000026 0 189.8530800681727 1038.0068874503047 176.1037004662061 14.587179487179489 704 0 -10076.04455730154 0.06324688949886707 99.01721354197711 14.626409684228754 
154.7063506917444 1040 0.9629629629629631 542.3383329864071 335 13.60383015023598 0 0 1 0.33924120000000146 0 242.2618701022614 998.1072186257616 223.10281446387006 10.630357142857143 670 0 -10128.39283209808 0.060811752476438136 75.5018785849007 14.641682327232314 
151.80904609010568 1032 0.9555555555555556 602.1636567147261 335 13.947027424920218 0 0 1 0.4048852000000021 0 265.19348768700314 968.5588456179854 248.25708816357988 9.767045454545455 670 0 -10035.5983018531 0.06516081445733472 68.95052993861945 14.537111645474203 
149.14780616223635 1032 0.9555555555555556 582.5768617503828 334 14.349248126984126 0 0 1 0.31040070000000086 0 267.6714638936736 963.3713448986907 251.11184222222218 9.742919389978214 668 0 -10063.464241908701 0.0645979250180445 69.9956523192986 14.945861182230562 
