# OrderThroughputTimeAvg ItemThroughputRate ItemThroughputRateScore OrderTurnoverTimeAvg OrdersHandled TripDistance LateOrdersFractional OrderLatenessAvg ISIdleTimeAvg TimingDecisionsOverall InvCombinedAvgRank TimeMoving TimeQueueing DistanceTraveledPerBot ItemPileOneAvg OrderThroughputRate BundlesHandled OrderOffsetAvg OSIdleTimeAvg TripTime TripTimeWithoutQueueing 
141.93042508291978 1036 0.9592592592592593 513.4200298882421 338 14.474228895602801 0 0 1 0.3436849000000027 0 308.0945389551457 925.7282157202515 292.3794236911766 8.398946986201889 676 0 -10173.123967973517 0.060374882362123294 61.3723914175492 15.544261926447644 
136.9058934018959 1034 0.9574074074074074 464.9143557453665 339 14.533980582524261 0 0 1 0.38261870000000275 0 314.42363559538717 923.6397691462705 299.39999999999975 8.381944444444445 678 0 -10110.205420542778 0.06083264518975195 60.33178606502905 15.494904067637277 
134.17110415245014 1034 0.9574074074074074 506.82136937497745 337 14.898011666530664 0 0 1 0.42783420000000333 0 352.71342419089063 882.4391623509131 338.18486483024606 7.188309178743961 674 0 -10119.96173456988 0.0633048234027449 54.80532988823713 15.931357978505277 
139.86871485948475 1040 0.9629629629629631 497.9135876953934 341 14.52972972972973 0 0 1 0.3875929000000012 0 285.0276291217571 952.3949653889453 268.8 9.139668615984405 682 0 -10161.32244803244 0.058197317110743434 67.04602390738202 15.565214967439031 
133.80194160853148 1036 0.9592592592592593 567.8301803919109 336 14.31063829787232 0 0 1 0.35672200000000287 0 355.15506850281366 877.7957778061187 336.2999999999995 7.034084809447129 672 0 -10124.426703945637 0.06159677196595537 52.851968837418916 15.498957015881953 
150.4485361317411 1032 0.9555555555555556 552.124391171124 332 14.681279666734984 0 0 1 0.3687086000000026 0 378.1930577417732 840.5742476623412 359.69135183500714 6.641636141636141 664 0 -10032.75818255451 0.06289689419541987 50.87012127733225 16.5609683115224 
131.9498455842188 1034 0.9574074074074074 561.4645270577043 341 14.639907951928786 0 0 1 0.34842090000000236 0 336.102630560339 901.9508535585419 322.0779749424333 7.73620833693429 682 0 -10085.667694134552 0.0637819477220118 56.6092091696349 15.611443098792089 
138.1955417244508 1034 0.9574074074074076 518.7005342706734 337 14.330408685919908 0 0 1 0.4352203000000034 0 310.4973239258474 934.0798203577303 292.3403371927661 8.105659075224292 674 0 -10129.931081543416 0.06405624098259968 60.88628749030273 15.098061002178687 
133.2130947237972 1042 0.9648148148148148 481.63581102956556 337 13.499269967110747 0 0 1 0.36301030000000273 0 279.3495259512028 963.1958903558152 259.1859833685263 8.73015873015873 674 0 -10134.601883770918 0.05909891098997059 64.57638693490115 14.409934312202438 
136.91279765533346 1032 0.9555555555555556 514.9917431866658 343 14.26008730885542 0 0 1 0.3223131000000017 0 270.57913056034033 973.459766240761 249.55152790496987 9.386939571150096 686 0 -10123.617017676532 0.06643586256759974 70.73322510748886 15.10695275087395 
138.6342489401922 1032 0.9555555555555556 501.65543638895383 341 13.834671314365853 0 0 1 0.3535259000000025 0 270.64675899115093 952.7943196384388 250.40755079002193 9.386939571150096 682 0 -10156.615374717236 0.06552003503545926 67.16034687829124 14.519776732521139 
