# OrderThroughputTimeAvg ItemThroughputRate ItemThroughputRateScore OrderTurnoverTimeAvg OrdersHandled TripDistance LateOrdersFractional OrderLatenessAvg ISIdleTimeAvg TimingDecisionsOverall InvCombinedAvgRank TimeMoving TimeQueueing DistanceTraveledPerBot ItemPileOneAvg OrderThroughputRate BundlesHandled OrderOffsetAvg OSIdleTimeAvg TripTime TripTimeWithoutQueueing 
134.41631039404948 1038 0.9611111111111111 536.3936616149496 340 14.762233185956374 0 0 1 0.41968550000000177 0 330.76804542877704 899.6077626442981 314.4355668608708 7.656055900621117 680 0 -10111.625165592772 0.05764662497109418 58.193514182704995 15.95840795527316 
135.28813167186237 1038 0.9611111111111111 532.7757822279893 339 13.523908000094458 0 0 1 0.4222324000000041 0 283.61118899306445 958.2558730077747 263.7162060018419 8.596457326892109 678 0 -10123.285309047616 0.06138220420516213 63.63802375398601 14.496696933074492 
138.5599960379069 1040 0.9629629629629629 554.8217343197033 337 14.020822701298892 0 0 1 0.3664697000000014 0 301.78294010034625 936.7400714366697 284.62270083636747 8.14090909090909 674 0 -10126.437523375762 0.05671461986713373 61.14042636106646 14.9955952558118 
141.4614473778158 1036 0.9592592592592593 561.8767751490892 333 13.8095238095238 0 0 1 0.3947740000000008 0 308.64404180397446 934.355383134551 289.9999999999998 7.995125164690382 666 0 -10143.813491966313 0.06109704453834994 59.15435219572157 14.661238713123913 
149.20369423579896 1038 0.9611111111111111 512.1667402286166 325 14.434128008201899 0 0 1 0.38681100000000224 0 271.96401585276766 966.2456168937927 255.4840657451736 9.522587719298246 650 0 -10051.51396593696 0.05796144244995988 69.97798676920074 15.387838922093815 
150.0912461405523 1032 0.9555555555555554 502.21451798557854 337 14.60439716312057 0 0 1 0.37153240000000237 0 288.38090618024125 954.8766796706116 274.5626666666667 8.99854582981518 674 0 -10141.049823649453 0.06389559355294834 65.99073136384852 15.199418615411743 
144.39940152505403 1040 0.9629629629629631 571.8731774016376 329 14.422220790107227 0 0 1 0.38364540000000286 0 269.8546349044358 971.7362806832874 255.27330798489794 9.62962962962963 658 0 -10103.095724462459 0.05935661638317158 70.03246117383159 15.132106332967897 
149.44379428209606 1032 0.9555555555555556 603.7530007957995 338 14.611091822499548 0 0 1 0.34878540000000186 0 268.7973946148818 974.3360663732801 252.77188852924218 9.786062378167642 676 0 -10089.098723169536 0.06692621719911275 71.59294601617901 15.272942179573223 
155.94407280471444 1038 0.9611111111111111 552.4344639853646 326 14.44137931034483 0 0 1 0.3375349000000014 0 221.67612696388014 1020.0173867310123 209.40000000000003 11.807936507936509 652 0 -9942.766681199333 0.062075042782173906 85.23256510929647 14.88653843819218 
152.9635984097798 1034 0.9574074074074074 513.3421507537668 346 14.804434687777484 0 0 1 0.36031380000000135 0 206.37315438201136 1037.7848564357128 192.4576509411073 13.908823529411764 692 0 -10102.582157541901 0.06391889263954394 95.3040582201245 15.474453878915833 
152.53829400129777 1036 0.9592592592592593 553.215724573599 328 13.636276232631703 0 0 1 0.3494877000000021 0 239.24138667432462 1007.6890577417744 220.9076749686336 10.416993464052288 656 0 -10065.198271511726 0.061896715863547246 76.81805181539505 14.615023559729964 
139.7105162747356 1038 0.9611111111111111 570.3154271670586 340 14.322027170441945 0 0 1 0.35696720000000143 0 269.6517142533204 971.0859754873802 253.49988091682243 9.479193899782134 680 0 -10087.359718451517 0.05934050562244125 70.0385034766677 15.174889042352442 
