# OrderThroughputTimeAvg ItemThroughputRate ItemThroughputRateScore OrderTurnoverTimeAvg OrdersHandled TripDistance LateOrdersFractional OrderLatenessAvg ISIdleTimeAvg TimingDecisionsOverall InvCombinedAvgRank TimeMoving TimeQueueing DistanceTraveledPerBot ItemPileOneAvg OrderThroughputRate BundlesHandled OrderOffsetAvg OSIdleTimeAvg TripTime TripTimeWithoutQueueing 
135.00445941102706 1038 0.9611111111111109 517.1054301288191 336 15.089112095913285 0 0 1 0.3418061000000003 0 324.59917889463134 912.5878376774284 310.83570917581363 8.137405106970323 672 0 -10117.514578844046 0.058987595554529516 60.15325319811226 15.852872728334184 
134.48432913034296 1038 0.9611111111111111 528.4443098813124 340 13.740182466251108 0 0 1 0.40983400000000275 0 307.95581310812094 936.8922821218737 289.91785003789835 7.908585858585859 680 0 -10167.568724697381 0.06082169188713832 58.78840804763255 14.385930221951329 
136.02780618893823 1036 0.959259259259259 518.2131750061932 338 14.471772038384136 0 0 1 0.43438070000000395 0 306.3502301344338 928.3738636569769 290.88261797152114 8.443919628130155 676 0 -10151.696807116365 0.061246788002714186 61.64831707306665 15.46056266227178 
149.88603415001006 1040 0.9629629629629629 591.8930903598471 345 14.269406392694043 0 0 1 0.4001315000000018 0 328.3840634677666 907.3348484951555 312.49999999999955 7.7700522208531355 690 0 -10065.125364834477 0.059230578252429555 56.604899253830624 15.174084254051834 
152.0060253728786 1036 0.9592592592592593 513.7588955827752 334 15.17953134514164 0 0 1 0.35335690000000175 0 265.55367170171 978.2694790838416 256.5340797328937 9.968409586056644 668 0 -10064.346497762934 0.060117446982233785 73.3412589124202 15.455490919293482 
130.82366705647118 1034 0.9574074074074072 473.24753402878895 354 14.470188109834847 0 0 1 0.3769799000000021 0 241.7764855574681 1004.2143369581388 228.6289721353906 10.719924812030074 708 0 -10172.950411867982 0.0663040162892642 78.66350306931366 15.10563364158335 
158.99665157108012 1036 0.9592592592592593 550.2280968472902 326 13.83009887055515 0 0 1 0.3640865000000028 0 280.9929949082672 965.2205231023784 260.0058587664368 8.998179271708684 652 0 -10099.610730635428 0.06374813877150326 65.87373430332572 14.532217117028994 
142.28029233593065 1038 0.9611111111111114 568.0349891726588 336 13.863636363636367 0 0 1 0.35357970000000355 0 261.7296118020596 986.4226428733382 244.00000000000006 9.670588235294117 672 0 -10109.092265376836 0.05827810512055034 70.51396280253414 14.467221730185377 
159.35510151142591 1036 0.9592592592592593 508.6219354986612 330 14.158940397351005 0 0 1 0.3731456000000027 0 228.4930735662014 999.1441969903093 213.80000000000018 11.650276520864756 660 0 -9985.903642552308 0.06040700664592336 80.91052655274277 14.742036685834865 
160.16988018423487 1042 0.9648148148148148 539.2484423432628 338 14.689393939393952 0 0 1 0.38394600000000395 0 206.24674673484165 1016.9212265663184 193.90000000000015 13.528138528138527 676 0 -9986.585893191224 0.057323945832490786 92.27559387242525 15.236107011340525 
147.0773354600902 1032 0.9555555555555556 583.0898559379056 331 14.231213872832377 0 0 1 0.36292120000000117 0 262.11252810907934 983.5051998674787 246.20000000000013 9.76470588235294 662 0 -10018.197494122816 0.06823241545202631 71.54710907655488 14.697097523521418 
133.5415436949022 1032 0.9555555555555556 590.1623904536907 341 13.762059993926988 0 0 1 0.3976620000000023 0 259.17777631084886 989.078291501015 242.21225589311499 9.614705882352942 682 0 -10001.189834659303 0.06660820775579707 70.6869732229656 14.489343024044304 
