#TimeStamp;TripTime;Type
34;13;O
35;10;O
49;33;O
55;16;O
58;33;O
73;23;O
114;19;O
117;24;O
131;21;O
145;18;O
164;13;O
198;16;O
205;24;O
239;23;O
240;16;O
244;26;O
268;20;O
303;25;O
308;22;O
322;13;O
324;17;O
337;25;O
388;20;O
390;23;O
412;19;O
413;13;O
458;23;O
459;15;O
475;20;O
485;21;O
494;19;O
538;30;O
540;15;O
571;12;O
597;32;O
609;27;O
645;21;O
655;23;O
665;22;O
689;23;O
709;24;O
711;27;O
743;13;O
751;18;O
771;28;O
787;16;O
814;29;O
842;13;O
866;24;O
867;28;O
869;26;O
892;31;O
925;20;O
942;11;O
956;54;O
965;11;O
969;27;O
994;16;O
1008;15;O
1038;7;O
1050;22;O
1052;30;O
1059;23;O
1087;22;O
1101;15;O
1117;18;O
1133;21;O
1157;23;O
1159;19;O
1180;15;O
1229;37;O
1238;26;O
1243;26;O
1266;33;O
1274;26;O
1279;14;O
1330;13;O
1332;30;O
1347;26;O
1352;14;O
1378;24;O
1392;27;O
1400;19;O
1430;18;O
1442;22;O
1460;33;O
1510;17;O
1511;29;O
1534;15;O
1540;26;O
1553;28;O
1568;19;O
1579;15;O
1613;17;O
1627;19;O
1645;29;O
1648;26;O
1664;14;O
1668;20;O
1696;13;O
1702;10;O
1718;19;O
1731;20;O
1766;22;O
1773;35;O
