#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.35
59.85;200;200;0;55.38;0;59.85;0;0.37
119.69;200;200;0;78.6;0;114.75;0;0.34
179.69;200;200;0;106.14;0;173.56;0;0.38
239.65;200;200;0;140.17;0;216.11;0;0.42
299.99;200;200;0;140.31;0;265.08;0;0.47
359.98;200;200;0;165.53;0;324.58;0;0.53
419.86;200;200;0;182.53;0;322.15;0;0.5
479.9;200;200;0;203.34;0;419.44;0;0.55
539.99;200;200;0;219.9;0;453.04;0;0.54
599.7;200;200;0;221.03;0;481;0;0.59
659.65;200;200;0;215.71;0;531.27;0;0.7
719.86;200;200;0;253.68;0;579.53;0;0.61
779.6;200;200;0;254.96;0;572.53;0;0.62
839.63;200;200;0;280.26;0;637.49;0;0.59
899.89;200;200;0;306.39;0;678.06;0;0.6
959.65;200;200;0;324.99;0;661.55;0;0.65
1019.97;200;200;0;367.22;0;743.98;0;0.69
1079.78;200;200;0;364.13;0;770.28;0;0.73
1139.94;200;193;0;332.46;0;782.18;0;0.74
1199.96;200;176;0;346.88;0;907.13;0;0.75
1259.9;200;155;0;384.71;0;969.45;0;0.68
1319.68;200;149;0;390.41;0;1085.8;0;0.61
1379.99;200;130;0;381.04;0;1114.64;0;0.69
1439.97;200;122;0;348.03;0;1154.9;0;0.73
1499.59;200;113;0;388.5;0;1256.03;0;0.71
1559.78;200;107;0;393.97;0;1353.59;0;0.72
1619.85;200;100;0;426.18;0;1445.05;0;0.76
1679.88;200;93;0;453.21;0;1396.7;0;0.77
1739.68;200;80;0;418.25;0;1466.82;0;0.83
1799.92;200;71;0;367.33;0;1525.13;0;0.85
