#TimeStamp;DistanceTraveled
59.85;220.78
119.69;100.88
179.69;128.63
239.65;147.4
299.99;109.84
359.98;168.78
419.86;126.11
479.9;141.83
539.99;119.64
599.7;179.88
659.65;117.21
719.86;114.95
779.6;199.21
839.63;128.11
899.89;189.13
959.65;126.6
1019.97;142.65
1079.78;187.35
1139.94;142.86
1199.96;135.98
1259.9;151.74
1319.68;217.34
1379.99;135.81
1439.97;194.79
1499.59;201.67
1559.78;206.28
1619.85;220.09
1679.88;225.26
1739.68;197.02
1799.92;164.74
