#TimeStamp;TripTime;Type
39;18;O
50;27;O
58;32;O
64;21;O
64;15;O
72;26;O
158;24;O
165;19;O
185;13;O
185;20;O
205;17;O
252;24;O
285;23;O
297;18;O
304;28;O
325;19;O
338;20;O
351;13;O
380;19;O
393;22;O
429;20;O
430;33;O
452;21;O
478;17;O
517;33;O
519;19;O
528;18;O
542;19;O
544;29;O
577;22;O
632;14;O
636;29;O
667;16;O
676;25;O
707;32;O
717;26;O
746;23;O
753;25;O
779;29;O
783;14;O
811;21;O
830;23;O
835;22;O
864;18;O
881;16;O
897;24;O
905;23;O
917;15;O
973;19;O
984;10;O
998;20;O
1005;76;O
1010;17;O
1041;16;O
1069;18;O
1080;16;O
1100;19;O
1111;32;O
1113;31;O
1140;21;O
1151;24;O
1170;20;O
1222;29;O
1230;31;O
1235;22;O
1254;17;O
1276;38;O
1306;18;O
1322;22;O
1340;20;O
1353;16;O
1389;37;O
1404;19;O
1408;15;O
1419;17;O
1438;30;O
1465;27;O
1486;16;O
1497;24;O
1529;32;O
1550;27;O
1552;24;O
1569;27;O
1587;18;O
1616;28;O
1622;13;O
1638;22;O
1653;10;O
1690;22;O
1694;17;O
1696;21;O
1699;29;O
1726;19;O
1740;24;O
1769;20;O
