#TimeStamp;TripTime;Type
34;14;O
34;14;O
35;11;O
41;14;O
52;19;O
53;36;O
61;13;O
73;16;O
84;27;O
89;15;O
90;15;O
105;24;O
164;20;O
194;18;O
215;7;O
289;22;O
298;14;O
388;20;O
402;15;O
456;26;O
472;25;O
511;26;O
524;15;O
536;16;O
568;19;O
580;25;O
646;16;O
648;20;O
692;20;O
695;22;O
740;45;O
753;24;O
761;26;O
763;28;O
788;24;O
845;19;O
875;29;O
879;17;O
927;26;O
932;19;O
1015;53;O
1028;25;O
1036;21;O
1127;18;O
1134;26;O
1155;29;O
1187;27;O
1223;25;O
1225;21;O
1280;21;O
1311;18;O
1393;29;O
1417;25;O
1421;16;O
1453;19;O
1479;24;O
1489;12;O
1555;7;O
1586;20;O
1596;28;O
1726;19;O
1786;21;O
1794;20;O
