#TimeStamp;TripTime;Type
39;22;O
48;26;O
61;14;O
65;14;O
70;30;O
80;24;O
106;14;O
168;29;O
181;23;O
182;13;O
203;18;O
235;20;O
238;19;O
264;19;O
267;23;O
309;17;O
321;16;O
356;21;O
362;20;O
372;17;O
406;20;O
450;27;O
453;26;O
464;17;O
473;22;O
498;29;O
524;13;O
532;8;O
544;22;O
570;13;O
589;22;O
607;25;O
626;24;O
655;63;O
658;13;O
683;28;O
695;20;O
695;16;O
740;22;O
766;22;O
791;22;O
797;27;O
806;17;O
824;42;O
848;21;O
853;16;O
866;20;O
897;12;O
910;26;O
932;20;O
942;23;O
946;14;O
977;20;O
985;21;O
1008;15;O
1019;19;O
1019;34;O
1027;19;O
1050;18;O
1079;12;O
1107;12;O
1116;14;O
1129;24;O
1148;24;O
1150;20;O
1193;17;O
1214;44;O
1228;14;O
1246;39;O
1247;26;O
1258;23;O
1263;16;O
1291;12;O
1304;20;O
1337;19;O
1339;25;O
1353;21;O
1356;21;O
1377;13;O
1400;25;O
1422;17;O
1445;26;O
1446;33;O
1456;19;O
1495;21;O
1517;21;O
1518;25;O
1558;22;O
1572;33;O
1573;19;O
1576;24;O
1603;19;O
1636;28;O
1639;23;O
1657;30;O
1670;25;O
1679;24;O
1681;21;O
1735;25;O
1751;38;O
1758;18;O
1770;12;O
1776;17;O
