# Zb_Over_Za Zc_Over_Za ItemPileOneAvg DistanceTraveledPerBot DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg OrdersHandled 
10.721518987341772 12.658227848101266 7.521026475106171 846.6002729885349 5079.60163793121 312 99.37754683784456 483.3075353516765 4.8921568627450975 485
11.221518987341772 13.158227848101266 7.618912080961418 828.3551352924214 4970.130811754529 304 93.63133584870407 433.8361267717698 5.116698292220114 504
11.721518987341772 13.658227848101266 7.843650793650794 857.3636967960042 5144.182180776025 304 100.69513534736572 423.0477107435334 5.0469246031746025 486
6.990291262135923 9.708737864077671 7.521026475106171 846.6002729885349 5079.60163793121 312 99.37754683784456 483.3075353516765 4.8921568627450975 485
7.490291262135923 10.208737864077671 7.601767676767676 843.9951714696173 5063.971028817704 312 94.49809192319387 435.59112267829414 5.053878066378066 503
7.990291262135923 10.708737864077671 8.125839035516455 815.9527186326114 4895.716311795669 294 106.9463005677046 450.70624973564185 5.23248615184099 491
11.077922077922079 12.987012987012987 8.24470511567286 815.1916115604407 4891.149669362644 301 92.8684529181751 468.26909167556926 5.2811990876507 512
11.577922077922079 13.487012987012987 7.785578747628084 816.5879745983294 4899.527847589977 296 93.31714628967029 462.04073473193716 5.110689437065148 491
12.077922077922079 13.987012987012987 7.521066324945636 847.9451497491254 5087.670898494753 302 104.1896314691802 434.68373837473007 4.808403230817024 465
6.60377358490566 9.433962264150944 7.9288175876411175 834.8764741504483 5009.25884490269 302 95.55953771550494 448.14275031598345 5.1511586452762925 496
7.10377358490566 9.933962264150944 8.090994351021832 819.028607465949 4914.171644795694 291 99.44403788759635 445.5717264960146 5.29696394686907 495
7.60377358490566 10.433962264150944 7.770517676767677 843.2497021367611 5059.498212820567 303 101.64785831264415 486.18097304932047 4.954545454545454 481
8.10377358490566 10.933962264150944 7.771519751595654 826.0282629897707 4956.169577938625 304 97.37406134969547 433.15426268504586 5.106185191574185 498
8.60377358490566 11.433962264150944 6.860269360269361 863.3868918550756 5180.321351130454 323 90.66075376152234 436.4501268555678 4.533670033670034 475
9.10377358490566 11.933962264150944 7.041889483065954 858.3836357523622 5150.301814514173 311 104.90951325606615 473.56169055556904 4.5609031491384435 456
9.60377358490566 12.433962264150944 7.743177745193873 821.378314903467 4928.2698894208015 298 96.8409463366799 431.74380015115696 5.034416748126425 484
10.10377358490566 12.933962264150944 7.827755376344086 824.2005555555437 4945.203333333262 302 98.23859925180894 461.10641781400346 5.135829493087558 501
10.60377358490566 13.433962264150944 7.245098039215686 854.7871433588307 5128.722860152984 310 104.90530918975351 476.3056614509148 4.707779886148007 465
3.4000000000000004 6.8965517241379315 7.535623516268678 835.2808682675604 5011.685209605363 309 89.09258568538496 422.65020335185966 4.943006097844807 489
3.9000000000000004 7.3965517241379315 7.896100427350427 822.8922913837428 4937.353748302457 304 84.22460379347456 453.79141876675163 5.220543345543345 495
4.4 7.8965517241379315 7.363293650793651 856.3500191913554 5138.100115148132 308 100.24621016396706 462.1209399614297 4.77652417027417 476
4.9 8.396551724137932 7.628472222222222 826.8006475629081 4960.803885377449 299 102.31460684222682 458.283183205975 4.943650793650794 476
5.4 8.896551724137932 8.17594349567784 819.3930771862134 4916.358463117281 293 91.96795374439394 434.8774704516158 5.387518448239511 509
5.9 9.396551724137932 8.650179211469535 805.686498292648 4834.118989755888 287 93.9885876319033 435.4766989860139 5.487455197132616 504
6.4 9.896551724137932 7.590909090909091 834.702346784978 5008.214080709868 298 89.75733861403414 418.3728144585611 4.947916666666667 485
6.9 10.396551724137932 8.224771805273834 814.5495482423815 4887.297289454289 295 94.59490320287884 435.3789932621703 5.37650016903313 505
7.4 10.896551724137932 8.010416666666666 826.1335224872828 4956.801134923697 294 97.43469335376494 437.1947479352821 5.177083333333333 497
2.289156626506024 6.024096385542168 7.687846203975236 840.2467409159945 5041.480445495967 302 92.71510709496206 452.93272782870866 5.056695992179864 489
