# W2 W3 ItemPileOneAvg OrdersHandled DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg 
0.01 1 7.521026475106171 485 5079.60163793121 312 99.37754683784456 483.3075353516765 4.8921568627450975
0.51 1.5 7.618912080961418 504 4970.130811754529 304 93.63133584870407 433.8361267717698 5.116698292220114
1.01 2 7.843650793650794 486 5144.182180776025 304 100.69513534736572 423.0477107435334 5.0469246031746025
1.51 2.5 7.521026475106171 485 5079.60163793121 312 99.37754683784456 483.3075353516765 4.8921568627450975
2.01 3 7.601767676767676 503 5063.971028817704 312 94.49809192319387 435.59112267829414 5.053878066378066
2.51 3.5 8.125839035516455 491 4895.716311795669 294 106.9463005677046 450.70624973564185 5.23248615184099
3.01 4 8.24470511567286 512 4891.149669362644 301 92.8684529181751 468.26909167556926 5.2811990876507
3.51 4.5 7.785578747628084 491 4899.527847589977 296 93.31714628967029 462.04073473193716 5.110689437065148
4.01 5 7.521066324945636 465 5087.670898494753 302 104.1896314691802 434.68373837473007 4.808403230817024
0.15142857142857144 1 7.9288175876411175 496 5009.25884490269 302 95.55953771550494 448.14275031598345 5.1511586452762925
0.6514285714285715 1.5 8.090994351021832 495 4914.171644795694 291 99.44403788759635 445.5717264960146 5.29696394686907
1.1514285714285715 2 7.770517676767677 481 5059.498212820567 303 101.64785831264415 486.18097304932047 4.954545454545454
1.6514285714285715 2.5 7.771519751595654 498 4956.169577938625 304 97.37406134969547 433.15426268504586 5.106185191574185
2.1514285714285712 3 6.860269360269361 475 5180.321351130454 323 90.66075376152234 436.4501268555678 4.533670033670034
2.6514285714285712 3.5 7.041889483065954 456 5150.301814514173 311 104.90951325606615 473.56169055556904 4.5609031491384435
3.1514285714285712 4 7.743177745193873 484 4928.2698894208015 298 96.8409463366799 431.74380015115696 5.034416748126425
3.6514285714285712 4.5 7.827755376344086 501 4945.203333333262 302 98.23859925180894 461.10641781400346 5.135829493087558
4.151428571428571 5 7.245098039215686 465 5128.722860152984 310 104.90530918975351 476.3056614509148 4.707779886148007
0.29285714285714287 1 7.535623516268678 489 5011.685209605363 309 89.09258568538496 422.65020335185966 4.943006097844807
0.7928571428571429 1.5 7.896100427350427 495 4937.353748302457 304 84.22460379347456 453.79141876675163 5.220543345543345
1.292857142857143 2 7.363293650793651 476 5138.100115148132 308 100.24621016396706 462.1209399614297 4.77652417027417
