# ItemPileOneAvg DistanceTraveled OrdersHandled OrderTurnoverTimeAvg ItemThroughputRateScore OrderThroughputRate 
7.521026475106171 5079.60163793121 485 483.3075353516765 0.5908403425687488 970 
7.618912080961418 4970.130811754529 504 433.8361267717698 0.593519686593057 1008 
7.843650793650794 5144.182180776025 486 423.0477107435334 0.5956086932271564 972 
7.521026475106171 5079.60163793121 485 483.3075353516765 0.5908403425687488 970 
7.601767676767676 5063.971028817704 503 435.59112267829414 0.5983461429351639 1006 
8.125839035516455 4895.716311795669 491 450.70624973564185 0.599856872665283 982 
8.24470511567286 4891.149669362644 512 468.26909167556926 0.6284484403980459 1024 
7.785578747628084 4899.527847589977 491 462.04073473193716 0.589565862552507 982 
7.521066324945636 5087.670898494753 465 434.68373837473007 0.5766030319407345 930 
7.9288175876411175 5009.25884490269 496 448.14275031598345 0.6015251968622879 992 
8.090994351021832 4914.171644795694 495 445.5717264960146 0.5952848965586259 990 
7.770517676767677 5059.498212820567 481 486.18097304932047 0.5951614612790984 962 
7.771519751595654 4956.169577938625 498 433.15426268504586 0.5998927317173983 996 
6.860269360269361 5180.321351130454 475 436.4501268555678 0.5713750634239321 950 
7.041889483065954 5150.301814514173 456 473.56169055556904 0.5592345629563009 912 
7.743177745193873 4928.2698894208015 484 431.74380015115696 0.5873957376925504 968 
7.827755376344086 4945.203333333262 501 461.10641781400346 0.6027833572061075 1002 
7.245098039215686 5128.722860152984 465 476.3056614509148 0.5668971696245853 930 
7.535623516268678 5011.685209605363 489 422.65020335185966 0.5891859814791978 978 
7.896100427350427 4937.353748302457 495 453.79141876675163 0.5945786772094607 990 
7.363293650793651 5138.100115148132 476 462.1209399614297 0.5813474545537588 952 
7.628472222222222 4960.803885377449 476 458.283183205975 0.5800388942309523 952 
8.17594349567784 4916.358463117281 509 434.8774704516158 0.6082960738222039 1018 
8.650179211469535 4834.118989755888 504 435.4766989860139 0.6235954013089082 1008 
7.590909090909091 5008.214080709868 485 418.3728144585611 0.5881235834873839 970 
8.224771805273834 4887.297289454289 505 435.3789932621703 0.6080841116332936 1010 
8.010416666666666 4956.801134923697 497 437.1947479352821 0.605882315182929 994 
7.687846203975236 5041.480445495967 489 452.93272782870866 0.5876568881185639 978 
8.350784050179213 4927.511923705784 510 449.484270778839 0.6106923968310428 1020 
7.950309547083741 4963.143231250566 490 469.62870713756513 0.600638719632744 980 
7.953405017921148 5040.540840519516 493 475.1504575846918 0.6014128540982172 986 
7.738322503977154 4911.12224204457 502 445.5028902423631 0.5976825366824956 1004 
7.781358060465565 4966.396454498111 478 458.2206605475347 0.5943211420721694 956 
7.969065656565657 4828.3114810095185 502 452.75252746086454 0.6092229402032682 1004 
7.892137096774193 4865.266115980026 494 440.14384713421254 0.5906538366508118 988 
7.526830808080807 5057.86603348958 480 464.1527387694072 0.5773659114255377 960 
7.787634408602151 4988.565015539331 476 485.4937243890924 0.5832424425014934 952 
7.421536796536796 4906.038004638207 494 452.1819009436468 0.5858017759794825 988 
7.653843942268989 4937.334122497152 487 467.388252744793 0.5917696411579453 974 
8.0304452815609 5036.111298151758 503 469.8177386542146 0.6120940242716993 1006 
7.4259259259259265 5014.999999999989 473 450.521344898623 0.5715308295787394 946 
7.528194660073218 4910.9999999999945 474 467.6166882031897 0.5813137917847202 948 
7.655555555555556 5060.001093128798 484 463.0820339215863 0.5878110358911205 968 
8.23030303030303 4856.9912129629565 523 428.18478781847597 0.6198596175448302 1046 
